ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS redshift,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
22035,SN 2017gil,17.94542,7.36299,SN Ia,0.094,,,ATLAS,ePESSTO,ATLAS,ATLAS17jxd,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.09,cyan-ATLAS,2017-08-26 13:42:14,ATLAS_Bot1,,1237669767088046812,3,0.0232335635282483,17.9451033164349,7.36276349923123,0.281954,21.74473,21.16334,20.75333,20.62212,20.38956,0.2354503,0.05421016,0.06029827,0.07931311,0.257576,0.138934
22039,SN 2017gip,346.25254,28.76187,SN II,0.031,SDSS J230500.43+284540.6,,PTSS,ePESSTO,PTSS,PTSS-17vke,CNEOST - STA1600,ESO-NTT - EFOSC2-NTT,1,1,,18.8,i-Sloan,2017-08-27 15:20:24,Li,,1237680332708642974,6,0.0436856276826886,346.253220978545,28.7614531632853,0,23.55931,25.11437,23.36139,24.19187,22.99781,0.5492609,0.4494176,0.2857875,0.5069454,0.5417095,0
22037,SN 2017gin,13.99404,-9.62649,SN Ia,0.057,,,"ATLAS, Pan-STARRS1",ePESSTO,ATLAS; Pan-STARRS1,ATLAS17jxe,"ATLAS1 - ACAM1, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,18.62,orange-ATLAS,2017-08-02 14:12:28,ATLAS_Bot1,,1237652947994804363,3,0.0388121234550175,13.99456858079,-9.62687321651431,0.058765,18.35618,16.77497,16.04491,15.63988,15.33685,0.04241997,0.005246144,0.00433909,0.004565984,0.01244276,0.01634
22020,SN 2017ghw,359.39479,2.08644,SN IIn,0.076,,,SkyMapper,ePESSTO,SkyMapper,SMT17srp,SkyMapper 1.35m - SM-WFCam,ESO-NTT - EFOSC2-NTT,1,1,,18.62,r-SM-SkyMapper,2017-08-25 16:09:07,smt_bot,,1237678618491289763,6,0.0308416067680943,359.394554549111,2.08689701193203,0,22.72868,22.12626,21.79661,21.16144,21.69746,0.3567375,0.08916216,0.1016663,0.07641718,0.3952934,0
22013,AT 2017ghp,33.11746,46.89256,CV,,,,ATLAS,,ATLAS,ATLAS17juy,ATLAS1 - ACAM1,Ekar - AFOSC,1,1,,17.53,cyan-ATLAS,2017-08-23 14:00:57,ATLAS_Bot1,,1237661117553313401,6,0.190283256907913,33.1174932012835,46.8957313064592,0,24.2354,23.69602,21.76638,21.35751,20.76744,1.171685,0.4840997,0.107309,0.1104798,0.2013388,0
22010,SN 2017ghm,272.9425,0.85796,SN Ia,0.023,,,"PTSS, GaiaAlerts","ePESSTO, TexSNs",GaiaAlerts; PTSS,PTSS-17uym,"CNEOST - STA1600, Gaia - Gaia-photometric","ESO-NTT - EFOSC2-NTT, HET - HET-LRS",1,1,,18.4,i-Sloan,2017-08-22 12:15:53,Li,,1237651759359983843,3,1.65067435385822,272.916702548251,0.848394053940205,0.307373,12.71554,13.40622,13.77746,13.13713,12.80382,0.005170386,0.006208393,0.005456709,0.005114796,0.01283098,0.113216
22009,SN 2017ghl,352.52558,5.69304,SN Ia,0.114,,,ATLAS,ePESSTO,ATLAS,ATLAS17jua,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.56,cyan-ATLAS,2017-08-21 12:41:45,ATLAS_Bot1,,1237678778474889583,3,0.0430377127590217,352.525478037516,5.69232991664878,0.509437,22.09488,21.22617,20.39301,20.06527,20.78737,0.43795,0.09007487,0.06955046,0.08377206,0.5749141,0.076259
21978,SN 2017ggg,22.39963,-19.11825,SN Ia,0.11,,,Pan-STARRS1,ePESSTO,Pan-STARRS1,PS17ebj,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,19.45,i-Sloan,2017-08-10 11:25:26,PS1_Bot1,,1237673783950245903,3,0.155520908112155,22.4009441326677,-19.1205252727243,0.085427,18.74285,17.11103,16.31032,15.84876,15.65198,0.04931168,0.005339278,0.004295738,0.004185593,0.01099099,0.021161
21972,SN 2017gga,330.67287,2.19053,SN II,0.066,,,"SkyMapper, GaiaAlerts, Pan-STARRS1",ePESSTO,GaiaAlerts; Pan-STARRS1; SkyMapper,SMT17scn,"SkyMapper 1.35m - SM-WFCam, Gaia - Gaia-photometric, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,18.84,r-SM-SkyMapper,2017-08-16 13:10:33,smt_bot,,1237678619015643493,6,0.0330714640716544,330.672397474319,2.1902456459289,0,22.6627,23.0831,22.93073,24.36182,22.82688,0.3530856,0.2097733,0.2667667,0.6941015,0.7238848,0
21958,SN 2017gfm,23.2875,-6.56258,SN Ia,0.1,,,ATLAS,ePESSTO,ATLAS,ATLAS17jon,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.31,cyan-ATLAS,2017-08-17 14:15:21,ATLAS_Bot1,,1237680243071123616,3,0.0920171853687651,23.2862996137587,-6.56354430613558,0.082084,19.15035,17.60184,16.81933,16.39772,16.08389,0.05990284,0.00685369,0.005552298,0.005884823,0.01359076,0.024021
21892,SN 2017gcy,5.2145,-15.52029,SN Ia,0.061,,,ATLAS,ePESSTO,ATLAS,ATLAS17jnd,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.86,orange-ATLAS,2017-08-14 13:26:24,ATLAS_Bot1,,1237673016763613315,3,0.0734324159967804,5.21573114158136,-15.519988872121,0.073835,18.65751,16.72946,15.83315,15.43184,15.12395,0.04388516,0.004576261,0.003380039,0.003343961,0.00674602,0.009969
21840,AT 2017gay,10.10154,41.06756,CV,,M31,,,,,,Other - Other,NOT - ALFOSC,1,1,,15.8,Clear-,2017-08-15 00:02:00,Conseil,,1237659931609006954,3,0.446068645482722,10.1021930080035,41.0749781599564,0.754879,23.73705,24.04797,22.6129,21.00864,19.899,0.6768636,0.3960557,0.2095824,0.07410219,0.1126675,0.081565
21838,SN 2017gaw,18.89679,-0.84453,SN II,0.038,UGC807,,DLT40,ePESSTO,DLT40,DLT17cg,Other - Other,ESO-NTT - EFOSC2-NTT,1,1,,18.2826,Clear-,2017-08-14 16:29:16,DLT40_bot1,,1237666338116206754,6,0.0746605293611431,18.8975576058157,-0.84550943701551,0,23.48907,22.11791,21.97645,22.39496,22.8269,0.5899507,0.1080801,0.1184959,0.2346072,0.625785,0
21836,SN 2017gau,225.3155,58.06158,SN Ia,0.074,,,ATLAS,,ATLAS,ATLAS17jlc,ATLAS1 - ACAM1,Other - Other,1,1,,18.79,orange-ATLAS,2017-08-09 07:29:16,ATLAS_Bot1,,1237671941407899679,3,0.0315395571077471,225.315834776806,58.0610850726946,0.766521,22.28262,22.10424,22.40256,23.14812,22.52649,0.249917,0.07903228,0.1491903,0.4347272,0.5924547,0.205298
21834,SN 2017gas,304.29725,58.2025,SN IIn,0.01,2MASX J20171114+5812094,,"ASAS-SN, GaiaAlerts, Pan-STARRS1","DAO_OTS, ASAS-SN",ASAS-SN; GaiaAlerts; Pan-STARRS1,ASASSN-17kr,"ASASSN-1 - Brutus, Gaia - Gaia-photometric, PS1 - GPC1","Plaskett Telescope - Plaskett, P200 - DBSP",1,1,,16.9,V-Johnson,2017-08-10 09:36:00,Stanek,,1237672024623546949,3,0.0194895140488792,304.296652562067,58.2025800739928,0.012737,17.94937,16.53793,15.65786,15.24604,14.81417,0.02632188,0.004335986,0.003217125,0.003460068,0.006576929,0.006378
21837,SN 2017gav,255.83787,45.41351,SN Ia,0.033,SDSS J170321.30+452447.5 ,,"ASAS-SN, GaiaAlerts",DAO_OTS,ASAS-SN; GaiaAlerts,ASASSN-17kt,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",Plaskett Telescope - Plaskett,1,1,,16.9,V-Johnson,2017-08-12 07:53:45,Stanek,,1237668736824837226,3,0.0363912719336869,255.838643483873,45.4132397305302,0.137799,21.91347,21.08088,20.57555,20.77743,20.79455,0.2401445,0.0524536,0.05129574,0.1008762,0.3058787,0.142368
21814,SN 2017fzy,80.49529,3.48492,SN Ia,0.014453,,,GaiaAlerts,ASAS-SN,GaiaAlerts,Gaia17bzv,Gaia - Gaia-photometric,P200 - DBSP,1,1,,16.81,G-Gaia,2017-08-05 23:15:21,Gaia_Bot1,,1237649743406235945,6,0.134078488885549,80.4933143771085,3.48597117204402,0,22.26795,25.11439,24.80203,22.66202,20.23508,0.267009,1.006207,0.9259862,0.4236514,0.1499285,0
21779,AT 2017fyp,11.35621,39.84787,Nova,,,,"ATLAS, GaiaAlerts",Global SN Project,ATLAS; GaiaAlerts,ATLAS17jgy,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",FTN - FLOYDS-N,1,1,,16.77,orange-ATLAS,2017-08-07 13:16:19,ATLAS_Bot1,,1237676442537689287,6,0.117419212305085,11.3573461270765,39.8496218504124,0,25.04066,22.70264,21.77249,21.02288,23.19971,1.418657,0.169856,0.1097002,0.08456764,0.8918618,0
21745,SN 2017fxh,232.66887,45.98105,SN Ia,0.065,,,"GaiaAlerts, Pan-STARRS1",,GaiaAlerts; Pan-STARRS1,Gaia17byx,"Gaia - Gaia-photometric, PS1 - GPC1",Other - Other,1,1,,18.24,G-Gaia,2017-08-03 21:11:31,Gaia_Bot1,,1237661386537500799,3,0.0316176672294287,232.668261515072,45.9807355186708,0.075766,18.50457,17.18717,16.54925,16.11902,15.85903,0.02484489,0.004888928,0.004175655,0.004128484,0.008993425,0.019291
21724,SN 2017fwn,14.69392,13.65431,SN Ia,0.039,,,"ATLAS, Pan-STARRS1",,ATLAS; Pan-STARRS1,ATLAS17jef,"ATLAS1 - ACAM1, PS1 - GPC1",Other - Other,1,1,,18.06,orange-ATLAS,2017-08-03 13:45:07,ATLAS_Bot1,,1237649918428709048,3,0.179934449286679,14.6943926886404,13.6513464784445,0.074994,20.29636,18.20126,17.58029,17.17759,16.94212,0.1151517,0.01074268,0.009086427,0.009125667,0.02436028,0.024234
21672,SN 2017fur,9.92862,23.27651,SN Ia,0.057,,,ATLAS,ePESSTO,ATLAS,ATLAS17jce,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.09,orange-ATLAS,2017-07-22 14:22:33,ATLAS_Bot1,,1237679543503290679,3,0.0308276791809671,9.92812240777158,23.276744631241,0.390043,21.91455,21.13063,21.02419,21.18408,20.64937,0.4197901,0.07689664,0.1131452,0.1764375,0.3681065,0.174716
21695,SN 2017fvl,43.92746,75.15381,SN Ia,0.014,UGC 02358,0.014343,ASAS-SN,Global SN Project,ASAS-SN,ASASSN-17kf,ASASSN-1 - Brutus,FTN - FLOYDS-N,1,1,,16.1,V-Johnson,2017-08-01 14:38:24,Stanek,,1237670444620054598,3,0.0387454059027729,43.9277572921865,75.1544512484769,0.039654,17.03417,14.70718,13.45025,12.87485,12.42729,0.02892323,0.002585578,0.00191006,0.0018079,0.002529861,0.011686
21689,SN 2017fvf,49.47212,-7.30027,SN IIP,0.017,,,GaiaAlerts,,GaiaAlerts,Gaia17bxm,Gaia - Gaia-photometric,NOT - ALFOSC,1,1,,17.81,G-Gaia,2017-07-30 01:20:38,Gaia_Bot1,,1237649962454941715,3,0.132736381033233,49.473676236955,-7.30185473717521,-9999,16.39793,15.76514,16.24544,16.96028,22.88846,0.01751201,0.005808308,0.01757976,0.05604392,14.81814,-9999
21701,SN 2017fvr,71.86762,23.98273,SN IIP,0.013,,,GaiaAlerts,,GaiaAlerts,Gaia17bxu,Gaia - Gaia-photometric,NOT - ALFOSC,1,1,,18.07,G-Gaia,2017-08-01 00:40:19,Gaia_Bot1,,1237664088608735477,3,0.0242007418981117,71.8672092066376,23.9828777032129,0.500609,22.92672,22.37287,21.82768,21.33436,21.08698,0.4156784,0.1438274,0.1358202,0.1161701,0.3326707,0.107927
21676,SN 2017fut,22.24517,19.56528,SN Ia,0.042,PGC5530,,ISSP,,ISSP,,Other - Other,Ekar - AFOSC,1,1,,17.7,Clear-,2017-07-29 01:55:12,Ciabattari,,1237679460826808413,3,0.119284723411535,22.2430601116218,19.5652725175592,0.030102,16.25617,15.09004,14.53823,14.21622,14.00258,0.01086028,0.002497638,0.00235297,0.00229018,0.004456998,0.006977
21590,AT 2017fro,259.98292,41.68037,AGN,0.164,SDSS J171955.84+414049.4,,"ASAS-SN, GaiaAlerts",Global SN Project,ASAS-SN; GaiaAlerts,ASASSN-17jz,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",FTN - FLOYDS-N,1,1,,16.9,V-Johnson,2017-07-27 08:38:24,Stanek,,1237665584869147028,3,0.00973366880753739,259.982707508389,41.6804036349103,0.214633,18.56382,18.06744,17.55307,17.22519,17.10053,0.0252261,0.007069648,0.006170994,0.006581293,0.01731631,0.031205
21587,SN 2017frl,249.4525,11.79185,SN Ia,0.07,,,ATLAS,,ATLAS,ATLAS17izf,ATLAS1 - ACAM1,Lick 3m - KAST,1,1,,18.61,orange-ATLAS,2017-07-22 08:36:57,ATLAS_Bot1,,1237665566622286562,3,0.0195576701840528,249.452363512547,11.7915526789421,0.125676,19.03795,18.3593,18.06515,17.74127,17.76407,0.05321313,0.01209672,0.01274917,0.01300649,0.05188621,0.016601
21585,SN 2017frj,240.33492,26.0229,SN Ia,0.031,,,"ATLAS, GaiaAlerts",,ATLAS; GaiaAlerts,ATLAS17izd,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",Lick 3m - KAST,1,1,,18.93,orange-ATLAS,2017-07-26 07:59:31,ATLAS_Bot1,,1237662225698980220,3,0.0676615079205041,240.333702743863,26.0226258104541,0.061828,19.11459,17.87066,17.31245,16.99939,16.77968,0.05706178,0.009727075,0.008720445,0.01239662,0.02591401,0.020045
21564,SN 2017fqo,28.25629,12.71279,SN II,0.015,,,"GaiaAlerts, Pan-STARRS1",,GaiaAlerts; Pan-STARRS1,Gaia17bvu,"Gaia - Gaia-photometric, PS1 - GPC1",Lick 3m - KAST,1,1,,18.38,G-Gaia,2017-07-23 05:18:14,Gaia_Bot1,,1237649918434541605,3,0.00995684247475294,28.2561377957804,12.7128641235835,-9999,23.44191,22.46009,22.66153,24.3618,22.8269,0.6577917,0.1504295,0.2408295,0.8883818,0.7834231,-9999
21578,SN 2017frc,246.39146,41.68219,SN II,0.028,,,ATLAS,NUTS,ATLAS,ATLAS17ixz,ATLAS1 - ACAM1,NOT - ALFOSC,1,1,,18.99,orange-ATLAS,2017-07-03 09:41:45,ATLAS_Bot1,,1237665354549035117,3,0.0406777111175361,246.391696599133,41.6828445293643,-9999,17.12749,17.71361,19.05891,24.27227,16.18875,0.01462125,0.01388117,0.06047497,6.611931,0.02305245,-9999
21583,SN 2017frh,222.40704,18.70009,SN Ia,0.032,2MASX J14493773+1841598,0.032188,ASAS-SN,Global SN Project,ASAS-SN,ASASSN-17jw,"ASASSN-2 - Cassius, ASASSN-1 - Brutus",FTN - FLOYDS-N,1,1,,16.6,V-Johnson,2017-07-23 07:12:00,Stanek,,1237667783386988590,3,0.0143930375472817,222.407159579796,18.6998785411383,0.035341,17.29127,15.54545,14.72056,14.32862,14.04306,0.01242798,0.002595047,0.002266737,0.002342218,0.003514699,0.010884
21560,SN 2017fqk,43.50921,2.96794,SN II,0.015,NGC 1137,0.010147,ASAS-SN,,ASAS-SN,ASASSN-17jp,"ASASSN-1 - Brutus, ASASSN-2 - Cassius",Lick 3m - KAST,1,1,,17.1,V-Johnson,2017-07-24 08:38:24,Stanek,,1237678620121235537,6,0.159885901934025,43.5065822075528,2.96840281166843,0,24.68907,23.59781,24.76502,24.22442,22.45638,0.8983662,0.2792994,0.5876943,0.6444202,0.5492663,0
21503,SN 2017fof,253.59912,41.33603,SN Ia-91bg-like,0.028308,UGC10602,,"ISSP, Pan-STARRS1",,ISSP; Pan-STARRS1,,"Other - Other, PS1 - GPC1",Ekar - AFOSC,1,1,,17.56,Clear-,2017-07-16 21:21:23,Leonini,,1237651714801140097,6,0.0207792438508788,253.598956658812,41.335706123039,0,22.52563,22.4244,23.21377,22.71851,22.8269,0.267903,0.1206748,0.3388993,0.3223541,0.7431082,0
21497,SN 2017fnz,337.42858,11.80464,SN Ia,0.081,,,"ATLAS, Pan-STARRS1",,ATLAS; Pan-STARRS1,ATLAS17ite,"ATLAS1 - ACAM1, PS1 - GPC1",Lick 3m - KAST,1,1,,18.59,orange-ATLAS,2017-07-18 12:57:36,ATLAS_Bot1,,1237678860072583425,3,0.0686358353051702,337.429118376418,11.805655312537,0.092858,20.15649,18.60932,17.82015,17.32839,17.00457,0.1232121,0.01320711,0.01146951,0.01167136,0.02875116,0.024721
21466,SN 2017fmv,317.85229,0.35499,SN Ia,0.07,,,Pan-STARRS1,,Pan-STARRS1,PS17dvb,PS1 - GPC1,Lick 3m - KAST,1,1,,19.1,i-Sloan,2017-07-16 13:10:33,PS1_Bot1,,1237663543677551142,3,0.0439614508978222,317.852114924244,0.354278532830561,0.091064,20.07446,18.13526,17.11248,16.58074,16.17725,0.1021409,0.00822631,0.005934896,0.005540807,0.01407818,0.018694
21433,SN 2017flo,162.04083,10.62531,SN Ia,0.07855,,,Pan-STARRS1,,Pan-STARRS1,PS17duu,PS1 - GPC1,Keck1 - LRIS,1,1,,19.6,i-Sloan,2017-07-11 06:27:21,PS1_Bot1,,1237661948634071197,3,0.0189827227289774,162.040973815553,10.6255930472981,0.094394,19.24081,17.81068,17.05985,16.65419,16.36419,0.0444948,0.007396039,0.005601672,0.005430709,0.01296305,0.021663
21290,SN 2017fgc,20.06017,3.40277,SN Ia,0.008,NGC0474,,DLT40,Global SN Project,DLT40,DLT17bx,Other - Other,FTN - FLOYDS-N,1,1,,17.3239,Clear-,2017-07-11 11:15:21,DLT40_bot1,,1237678620110946835,3,0.0635381517102433,20.0610190203873,3.40340491739277,-9999,20.10487,19.37364,18.95894,18.50018,20.40987,0.4551391,0.08601344,0.09336247,0.09972524,2.09655,-9999
21463,SN 2017fms,320.06083,-4.88092,SN Ia,0.031,IC 1371,,"POSS, Pan-STARRS1",TexSNs,Pan-STARRS1; POSS,,"Other - Other, PS1 - GPC1",HET - HET-LRS,1,1,,17.4,Clear-,2017-07-17 07:48:49,Puckett,,1237680243043598612,6,0.257901529494816,320.061732151743,-4.87671668014421,0,22.19974,23.4732,23.35954,22.99777,22.49986,0.2803815,0.3183389,0.4585403,0.5291844,0.6155977,0
21248,SN 2017fem,218.11383,27.42688,SN IIP,0.014,,,"ATLAS, GaiaAlerts",,ATLAS; GaiaAlerts,ATLAS17ijc,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",NOT - ALFOSC,1,1,,17.34,orange-ATLAS,2017-07-02 08:03:50,ATLAS_Bot1,,1237665178985824315,3,0.0406022828826007,218.114270173802,27.4274325261168,0.018113,15.74609,14.70843,14.23532,13.99996,13.80256,0.005743729,0.002185339,0.002096275,0.002146498,0.003405806,0.007218
21247,SN 2017fel,322.30575,-0.2947,SN Ia,0.031,,,ATLAS,Global SN Project,ATLAS,ATLAS17iig,ATLAS1 - ACAM1,FTN - FLOYDS-N,1,1,,17.5,orange-ATLAS,2017-07-05 12:31:40,ATLAS_Bot1,,1237663457241858094,3,0.0175584206297144,322.306033590242,-0.294772229311443,0.028707,16.67428,14.82553,13.98663,13.56946,13.22334,0.01510847,0.002424662,0.002079927,0.002067921,0.003677747,0.006668
21195,SN 2017fco,350.27046,3.50001,SN Ia,0.036,,,"ATLAS, Pan-STARRS1",,ATLAS; Pan-STARRS1,ATLAS17huo,"ATLAS1 - ACAM1, PS1 - GPC1",Other - Other,1,1,,18.95,orange-ATLAS,2017-07-01 13:58:04,ATLAS_Bot1,,1237678598623068525,6,0.0379710146203538,350.269836340941,3.50012401076098,0,23.03135,22.04098,22.27411,22.77691,22.69848,0.5849381,0.08451232,0.1481587,0.3549129,0.7571253,0
21173,SN 2017fbs,230.83129,8.61628,SN Ia,0.036,PGC54943,,"POSS, Pan-STARRS1",,Pan-STARRS1; POSS,,"Other - Other, PS1 - GPC1",Lick 3m - KAST,1,1,,18.8,Clear-,2017-07-01 06:38:37,Puckett,,1237661949737500935,3,0.157801567793238,230.83328229117,8.61453733412042,0.420866,24.1553,21.38612,20.54825,19.94118,19.60288,1.703247,0.07989691,0.05792002,0.04239878,0.1133054,0.165731
21172,SN 2017fbr,235.24871,51.43792,SN Ia,0.037,2MASX J15405965+5126159,0.037026,ASAS-SN,,ASAS-SN,ASASSN-17ir,ASASSN-1 - Brutus,Lick 3m - KAST,1,1,,17.3,V-Johnson,2017-06-25 10:04:48,Stanek,,1237655465391882400,3,0.017755457187374,235.248266326646,51.4378147361455,0.046987,16.96588,15.70357,15.09923,14.76026,14.52205,0.01511445,0.00278514,0.002501142,0.002636159,0.004816352,0.009109
21162,SN 2017fbh,196.95242,62.34729,SN Ia-91T-like,0.0274,CGCG 316-010,0.027422,ASAS-SN,NUTS,ASAS-SN,ASASSN-17io,ASASSN-1 - Brutus,NOT - ALFOSC,1,1,,17.3,V-Johnson,2017-06-26 07:26:24,Stanek,,1237655370364223561,3,0.020678594168387,196.953141720073,62.3472088730027,0.032137,17.13799,15.31208,14.52799,14.14952,13.84428,0.01282851,0.002400194,0.002159427,0.00218261,0.003985879,0.009278
21170,SN 2017fbp,49.36608,-0.08646,SN Ia,0.023,UGC 02645,0.022891,"ASAS-SN, Pan-STARRS1, GaiaAlerts",Global SN Project,ASAS-SN; GaiaAlerts; Pan-STARRS1,ASASSN-17iq,"ASASSN-2 - Cassius, PS1 - GPC1, Gaia - Gaia-photometric",FTN - FLOYDS-N,1,1,,16.7,V-Johnson,2017-07-01 09:50:24,Stanek,,1237666300555166001,6,0.102880763815801,49.367742219005,-0.0868809034758916,0,24.67262,22.91974,21.77786,20.87271,20.26649,0.7590144,0.1347305,0.07058825,0.04861821,0.1112441,0
21150,SN 2017fav,218.02567,21.83297,SN IIn,0.046,,,ATLAS,,ATLAS,ATLAS17hrf,ATLAS1 - ACAM1,Lick 3m - KAST,1,1,,18.42,orange-ATLAS,2017-06-28 08:18:14,ATLAS_Bot1,,1237667912217133284,3,0.0166075816192221,218.025934358547,21.8330980426777,0.056826,19.1522,17.54297,17.10131,16.76685,16.56511,0.05014602,0.006700846,0.00698706,0.006580517,0.01776472,0.017779
21134,SN 2017faf,263.66658,26.30611,SN II,0.0295,,,"ATLAS, Pan-STARRS1",NUTS,ATLAS; Pan-STARRS1,ATLAS17hpt,"ATLAS1 - ACAM1, PS1 - GPC1","Other - Other, Mayall - RC Spec",1,1,,17.52,orange-ATLAS,2017-06-28 10:23:31,ATLAS_Bot1,,1237666228031652251,3,0.0143305365679489,263.666566417397,26.3058714682869,-9999,19.17503,18.28529,18.14635,18.13834,18.18954,0.1013547,0.01972605,0.02783509,0.04034147,0.1910734,-9999
21129,SN 2017faa,199.76625,-2.51273,SN II,0.018,,,"ATLAS, GaiaAlerts, Pan-STARRS1",NUTS,ATLAS; GaiaAlerts; Pan-STARRS1,ATLAS17hpc,"ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1",NOT - ALFOSC,1,1,,16.81,orange-ATLAS,2017-06-27 07:32:09,ATLAS_Bot1,,1237655498662740166,3,0.0246529963036058,199.76607042238,-2.51309964703916,0.181938,20.99481,20.27435,19.84826,19.78942,19.91177,0.124605,0.03208278,0.02822781,0.03632435,0.158369,0.06787
21105,SN 2017ezc,236.87042,11.97806,SN Ia,0.036,SDSS J154728.82+115836.8,0.036635,"ASAS-SN, Pan-STARRS1",ASAS-SN,ASAS-SN; Pan-STARRS1,ASASSN-17ii,"ASASSN-1 - Brutus, PS1 - GPC1",LT - SPRAT,1,1,,16.82,V-Johnson,2017-06-26 08:42:11,Dong,,1237668350829723946,3,0.0741039869612858,236.870095025878,11.9768665473503,0.051627,18.38591,17.28307,16.79619,16.51147,16.36278,0.02833636,0.005577627,0.005084503,0.00545715,0.01330526,0.013068
21103,SN 2017eza,328.57792,-3.00067,SN II,0.053,,,Pan-STARRS1,,Pan-STARRS1,PS17dlv,PS1 - GPC1,Other - Other,1,1,,19.8,w-PS1,2017-06-25 13:06:14,PS1_Bot1,,1237678879396266570,3,0.0342722568811903,328.578447018704,-3.00089200626286,0.057234,19.14081,18.04694,17.76506,17.5026,17.39472,0.06815033,0.010995,0.01503199,0.01683259,0.04603333,0.013017
21102,SN 2017eyz,331.02917,0.88133,SN Ia,0.164,,,Pan-STARRS1,,Pan-STARRS1,PS17dlw,PS1 - GPC1,Other - Other,1,1,,19.86,w-PS1,2017-06-25 14:05:16,PS1_Bot1,,1237678617405162277,3,0.0100793791744441,331.029270688882,0.881195520742537,0.205522,23.42456,22.1574,21.6049,21.5875,21.06411,0.6506304,0.1040438,0.08820307,0.1335085,0.2969469,0.097129
21114,SN 2017ezl,322.74175,-7.08495,SN Ia,0.028,,,Pan-STARRS1,,Pan-STARRS1,PS17dmo,PS1 - GPC1,Other - Other,1,1,,18.62,w-PS1,2017-06-25 13:00:28,PS1_Bot1,,1237652600102650278,3,0.0230487303176169,322.741985728672,-7.08525470502481,0.56066,18.30625,24.82881,21.64242,21.85206,22.92531,0.04699168,4.444625,0.8213618,1.357629,8.848674,0.11949
21081,SN 2017eye,219.43796,21.34139,SN Ic,0.031,,,"ATLAS, GaiaAlerts",,ATLAS; GaiaAlerts,ATLAS17hnm,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",Other - Other,1,1,,18.94,orange-ATLAS,2017-06-22 08:42:43,ATLAS_Bot1,,1237665566609047745,3,0.0219538719349726,219.438105105711,21.3417300209591,0.019954,20.23157,19.40512,19.27305,19.12511,18.99861,0.06828143,0.01391585,0.01697437,0.0208003,0.08765261,0.031317
21065,SN 2017exo,277.92458,16.65204,SN Ia,0.01,IRAS  18294+1636,0.016288,"ASAS-SN, GaiaAlerts",ASAS-SN,ASAS-SN; GaiaAlerts,ASASSN-17ie,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",LT - FRODOspec,1,1,,16.7,V-Johnson,2017-06-24 10:19:12,Stanek,,1237672155083441893,3,0.0205136778099063,277.924357046951,16.6517730437618,-9999,19.22515,25.68356,25.16174,24.84637,23.41408,0.1017786,5.629843,7.520324,6.810475,6.034585,-9999
21048,SN 2017ewx,210.56883,7.67895,SN Ib,0.016,,,"ATLAS, Pan-STARRS1, GaiaAlerts",,ATLAS; GaiaAlerts; Pan-STARRS1,ATLAS17hlo,"ATLAS1 - ACAM1, PS1 - GPC1, Gaia - Gaia-photometric",Other - Other,1,1,,18.91,orange-ATLAS,2017-06-20 08:21:07,ATLAS_Bot1,,1237661972807286799,3,0.0623668134311512,210.567788614842,7.67907381598773,-9999,17.22587,16.59935,16.74449,17.34023,24.49284,0.0423029,0.01065099,0.01758194,0.04286316,5.095462,-9999
21047,SN 2017eww,212.88779,2.47561,SN Ia,0.053,,,ATLAS,,ATLAS,ATLAS17hls,ATLAS1 - ACAM1,Lick 3m - KAST,1,1,,19.33,orange-ATLAS,2017-06-20 08:29:45,ATLAS_Bot1,,1237651736845090961,3,0.0506229861416564,212.887949545069,2.47643852296415,0.066603,18.44209,17.1923,16.63004,16.27921,16.05789,0.03295013,0.005680643,0.005490683,0.005969997,0.02045663,0.015319
