,id,ra,dec,transient_label,survey,host_label,offset,redshift,transient_mag,u,g,r,i,z
687,62504977587633396515,12.89517,29.720809999999997,SN,TNS,1,0.0227455122162612,0.420576,16.8,25.94412,21.80309,21.22185,21.61261,22.57686
690,83865241137882174298,235.12179,0.9101,SN,TNS,1,0.0214738507883177,0.015097,16.3,18.04874,17.01442,16.67688,16.522270000000002,16.42284
691,68685894622920655361,246.73032999999998,33.64011,SN,TNS,1,0.0241356776348807,0.710829,16.8,23.354329999999997,22.64873,22.52066,23.22808,22.92999
695,93866365575139635052,244.38462,31.582559999999997,SN,TNS,0,0.0757330263458233,0.0,16.3,24.66876,23.16921,22.36606,21.18892,20.64413
696,67716989852691821951,228.42421000000002,16.10183,SN,TNS,1,0.014182174891391999,0.24724000000000002,18.5,22.379379999999998,21.55665,21.378239999999998,21.05924,21.46092
697,28421546393769323715,12.89517,29.720809999999997,SN,TNS,1,0.0227455122162612,0.420576,17.0,25.94412,21.80309,21.22185,21.61261,22.57686
703,6295305949361415060,204.23167,21.96172,SN,TNS,1,0.0141893062012087,0.12314100000000001,17.6,21.01418,19.98882,19.56705,19.34851,19.35734
705,2976770955239675037,346.25254,28.761870000000002,SN,TNS,0,0.0436856276826886,0.0,18.8,23.55931,25.11437,23.36139,24.19187,22.99781
707,48087067315866440592,171.44462,-8.82817,SN,TNS,1,0.0108243240075423,0.399755,18.6,24.58759,22.69956,22.356939999999998,22.59936,21.71556
714,25040270428088982624,119.14811999999999,39.902,SN,TNS,1,0.0482092328159977,0.089327,18.2,20.38796,19.02352,18.53054,18.20861,18.103089999999998
718,53635018295140678993,311.41462,-5.58661,SN,TNS,0,0.0305644328563845,0.0,16.6,24.5014,23.69836,21.89334,21.70319,22.00688
729,30537751217504368285,359.39479,2.08644,SN,TNS,0,0.0308416067680943,0.0,18.62,22.728679999999997,22.126260000000002,21.79661,21.16144,21.69746
733,31304302580072601151,128.32625,19.345779999999998,SN,TNS,1,0.0378065337725929,-9999.0,17.9,17.35981,16.86901,16.69604,16.752670000000002,16.67516
740,69629009782123281889,263.33696000000003,44.10456,SN,TNS,0,0.0323081401749111,0.0,17.9,22.848000000000003,22.30014,22.15887,23.05207,22.65899
746,37085747135430208498,231.2855,37.96372,SN,TNS,0,0.0137670527152647,0.0,17.9,22.73611,22.96506,22.735870000000002,22.463279999999997,22.6414
757,22758072548247706576,223.52137000000002,22.09461,SN,TNS,1,0.0021073408821175197,0.16413599999999998,17.7,22.93851,21.25455,20.74247,20.45935,20.197229999999998
761,37918082589182128793,217.27092000000002,41.91186,SN,TNS,0,0.0585467642193088,0.0,17.0,23.36542,22.870279999999998,23.23759,23.40067,22.4011
763,19214368465677105126,248.60696000000002,21.541220000000003,SN,TNS,1,0.0480123882797187,0.01487,18.7,15.80192,14.388370000000002,13.594289999999999,13.2272,12.90115
764,13796303613443366546,15.33808,31.512890000000002,SN,TNS,1,0.0327552207386617,-9999.0,18.9,22.006220000000003,20.89775,21.684060000000002,23.81907,22.8269
768,66878262131730281751,260.23978999999997,24.9098,SN,TNS,1,0.0045042330963281,0.104842,18.1,21.58575,19.21804,18.35804,17.8744,17.56707
781,60084276588552008782,198.22375,28.79869,SN,TNS,1,0.0304756997511675,0.130212,20.6,22.14667,20.847579999999997,20.44207,20.21273,19.822
783,72264606070090689279,18.22883,0.97936,SN,TNS,0,0.0495538725186542,0.0,12.2,20.14888,20.0729,20.59241,20.47525,21.189510000000002
790,18474873971148948316,17.47071,15.99536,SN,TNS,1,0.0113595165632851,0.098426,19.7,22.79795,20.9443,20.540129999999998,20.377489999999998,20.16372
791,67980009112230389844,4.49817,24.56278,SN,TNS,1,0.0671810891588262,0.120234,17.6,21.10686,20.304489999999998,20.13504,20.08014,19.816
792,89279750313125106918,242.94362,40.85617,SN,TNS,1,0.0655080272941693,0.257807,17.5,19.95394,19.467470000000002,19.40951,19.40705,20.9376
797,33055030615231891448,173.13683,27.698940000000004,SN,TNS,1,0.0119273851271504,0.313423,12.0,22.4063,21.97383,21.26037,21.18721,21.10451
800,33839743203421973504,330.67287000000005,2.19053,SN,TNS,0,0.0330714640716544,0.0,18.84,22.6627,23.0831,22.93073,24.36182,22.82688
805,91987248457346338679,134.73283,23.06178,SN,TNS,1,0.0369979375253492,0.118182,18.4,20.36535,19.326729999999998,18.864179999999998,18.55794,18.67377
812,59244151488492138916,53.63925,18.07786,SN,TNS,1,0.046203013848771,0.492346,18.6,23.17526,22.64092,22.0223,21.65922,21.52867
819,25873544745592848602,180.1115,31.59853,SN,TNS,1,0.00564997135504413,0.154852,20.69,21.012529999999998,19.47427,18.51189,18.07742,17.72679
820,49372937198261666836,176.89616999999998,55.97075,SN,TNS,0,0.049193998501724005,0.0,16.0,21.48321,20.64625,20.63458,20.83664,20.781129999999997
822,44325967399053655337,244.72421,55.78292,SN,TNS,1,0.0172872004957885,0.276723,22.0,22.49127,21.22772,20.33243,19.9492,20.22414
829,20540732634375436515,12.537289999999999,-5.1881900000000005,SN,TNS,0,0.0603758129366964,0.0,16.6,21.53654,21.4982,21.25713,21.89249,21.56445
830,91697379252116846059,208.58317,32.927609999999994,SN,TNS,0,0.00919819574370885,0.0,18.1,21.07484,21.22279,24.802020000000002,24.3618,22.8269
831,44771684505343375214,173.96167,34.284079999999996,SN,TNS,1,0.0113518229111828,-9999.0,17.3,20.88887,20.75708,20.98327,21.37508,20.87087
845,30306864633639755255,163.67567,-21.0705,SN,TNS,0,0.0386651730769003,0.0,16.9,21.62465,21.3405,21.330189999999998,22.81263,22.79255
854,38650186321228485136,104.05579,84.08061,SN,TNS,1,0.0418414909714188,-9999.0,16.7,18.32441,17.320339999999998,18.1598,18.828139999999998,15.43169
859,98848659301319636546,44.01825,0.93361,SN,TNS,1,0.0207052289254094,0.193169,19.2,22.64859,21.517229999999998,21.0632,20.75862,20.74971
865,30859443336635086809,224.75354,49.81322,SN,TNS,0,0.0960923589328375,0.0,16.2,24.865879999999997,24.5039,23.35446,22.531489999999998,21.434279999999998
866,21793885356848355844,118.51229,-1.23242,VS,TNS,1,0.00147258852259923,0.69211,17.38,22.32478,21.95266,21.78947,21.89479,21.22782
869,71208719090603570769,243.93692000000001,31.96325,SN,TNS,1,0.0422021369783143,-9999.0,16.5,18.13242,25.12342,24.6891,24.20234,22.64953
878,77364592070860708601,121.74592,46.136559999999996,SN,TNS,0,0.0128624463200178,0.0,17.4,22.999979999999997,22.44851,22.31568,22.54475,22.86489
880,5880917739010681516,11.833039999999999,27.826529999999998,SN,TNS,1,0.0701503902538815,0.041737,18.1,17.42391,15.18961,14.389220000000002,13.961470000000002,13.9921
888,86588602298342915362,184.77033,42.414970000000004,SN,TNS,1,0.00454016552347997,0.213779,18.6,22.49532,21.27976,20.8187,20.48806,20.45337
890,80783901874432855466,151.35225,51.27742,SN,TNS,1,0.0431191458202953,0.307106,18.8,22.31501,21.70506,20.97053,20.99151,20.5253
893,42785541646405009044,189.89625,16.58664,SN,TNS,0,0.0492394848249521,0.0,16.5,23.43675,22.344829999999998,22.19758,22.9266,22.34664
899,47944269900056008146,350.83579,16.794810000000002,SN,TNS,1,0.031241765735919,0.050829,16.6,19.10024,17.90241,17.45172,17.19541,16.99523
900,92167354998491460279,162.11071,38.402190000000004,SN,TNS,0,0.0879635680772721,0.0,17.9,22.609189999999998,21.836570000000002,23.186329999999998,24.3618,22.8269
913,29647158884903967376,193.27612,36.81669,SN,TNS,1,0.0469303135992913,0.01441,16.5,17.295479999999998,16.244889999999998,15.83221,15.63016,15.65083
914,24226466172178374374,200.79967,43.092859999999995,SN,TNS,1,0.0386480970184945,0.241671,17.4,22.10621,21.218870000000003,20.983179999999997,20.82708,21.03255
917,77463815512250961441,19.69154,14.9945,SN,TNS,1,0.0802280959431882,0.020318,17.5,15.6535,14.344120000000002,13.732660000000001,13.4137,13.202760000000001
921,51586762203703236534,27.693,33.10989,SN,TNS,1,0.00472228883731408,0.08367000000000001,17.1,19.96278,17.83084,16.9371,16.54844,16.26003
927,16419082608287717730,181.90254,20.70372,SN,TNS,1,0.0150468619243287,0.380783,18.6,22.34058,21.5684,21.09188,21.10335,20.51894
952,75851361966999882847,242.54596,0.75208,SN,TNS,1,0.0433389410294924,0.745861,17.9,21.60374,22.312920000000002,21.09744,21.39469,21.599439999999998
955,64726880764956681447,161.75592,26.54392,SN,TNS,1,0.07655394062599401,0.082743,15.3,20.844,20.34112,20.27657,20.409979999999997,20.74584
957,98090317556780497083,207.74079,26.27839,SN,TNS,1,0.010935875486486,0.346878,17.6,21.56007,21.205579999999998,20.72075,20.597260000000002,21.29668
962,20310820156465911853,75.81829,-2.9363900000000003,SN,TNS,0,0.0220678206683255,0.0,17.8,22.54421,21.745079999999998,24.80203,24.3618,21.48941
965,97997143589054505626,326.11367,14.89925,SN,TNS,0,0.0263253184551892,0.0,18.3,21.92492,22.36712,22.42103,23.3865,22.17118
966,8816659114647759671,158.9625,41.1665,SN,TNS,1,0.00741030096996012,0.276358,17.6,23.027179999999998,21.82754,21.62865,21.73005,21.50624
971,76746628217587198946,341.00692000000004,15.86369,SN,TNS,0,0.0365629821737596,0.0,18.3,23.83472,24.92332,22.772479999999998,22.95919,23.0256
972,72549025623838837085,16.83071,17.98572,SN,TNS,1,0.00364532674868925,0.081993,17.3,20.52649,18.8197,18.05992,17.6724,17.42193
981,3485101399188722361,28.75575,11.657,SN,TNS,0,0.0766372267689757,0.0,18.6,25.11974,23.01559,22.497410000000002,22.99554,22.42364
987,67385277735542220849,161.92375,2.30428,SN,TNS,1,0.015016247994228,0.454038,19.3,22.65116,22.15632,21.594379999999997,21.78507,23.22123
991,81774712677337600435,159.98083,39.80303,SN,TNS,1,0.00261690174596279,0.131573,20.0,20.56758,19.11426,18.37708,17.9406,17.71765
999,6031805402519782046,122.68146000000002,40.424890000000005,SN,TNS,1,0.0331886076150996,0.264264,19.2,24.75037,24.14619,21.88712,21.778579999999998,22.25224
1003,4049324779243555922,182.4565,58.84731,SN,TNS,0,0.072047693213298,0.0,17.8,23.07518,22.605339999999998,22.51215,21.9348,21.90894
1007,15442061956538685119,42.24108,-0.76069,SN,TNS,1,0.007445969223135221,0.075614,18.8,19.116139999999998,17.19049,16.292189999999998,15.898520000000001,15.56316
1023,84852253215046199562,44.09837,41.67544,SN,TNS,1,0.0177834928034009,0.196929,20.6,23.20792,21.02221,19.97755,19.43759,18.96441
1032,62413248760875349601,237.46104,14.825029999999998,SN,TNS,1,0.0151441422566344,0.174216,18.9,23.01896,21.85991,21.39294,21.16416,20.95392
1033,66064517591753255857,192.89592,26.629279999999998,SN,TNS,1,0.0902563681188341,0.055796000000000005,16.0,18.62041,17.21194,16.598570000000002,16.28315,16.09427
1050,37225477296685269905,250.60467000000003,16.82447,SN,TNS,1,0.0148964668766149,0.144189,17.4,21.48507,20.61044,20.193579999999997,19.993879999999997,19.78787
1055,92429196107826552604,166.96067,18.99419,SN,TNS,1,0.0345437458219497,-9999.0,18.3,23.26834,22.62576,23.63415,23.37805,22.6225
1058,36316812486183722156,244.32862000000003,59.324940000000005,SN,TNS,0,0.0505890357679716,0.0,18.5,22.43935,22.95985,24.80203,24.3618,22.79717
1061,64385047379500689455,14.35258,-0.9642799999999999,SN,TNS,1,0.032638277598114,0.12455899999999999,18.1,22.36378,20.44755,19.76054,19.392670000000003,19.131610000000002
1077,80490028083050503381,124.05183000000001,-7.358969999999999,SN,TNS,1,0.0263064843524982,0.146108,18.7,24.70494,22.72113,22.09153,22.24172,21.92604
1080,21013732310535529765,125.19753999999999,35.89375,SN,TNS,1,0.017856351256831,0.125776,18.1,20.52905,19.83168,19.50606,19.27751,19.13573
1086,31046599753537579777,151.64175,14.432720000000002,SN,TNS,1,0.0038647361198999295,0.267241,18.0,21.850360000000002,21.17696,21.29502,21.30679,21.06565
1089,99080745136862247340,194.45917,36.37597,SN,TNS,1,0.0777508165076285,0.399389,15.7,23.14051,22.01663,21.56041,21.30579,22.25393
1093,72111240810241357479,20.13308,12.05339,SN,TNS,1,0.0941947932410554,0.053125,17.7,18.72822,17.45565,17.0055,16.72249,16.55557
1098,63951066743183790473,131.77879,28.23817,SN,TNS,1,0.0967641562421107,0.026026999999999998,17.5,16.56696,14.7457,13.95556,13.55693,13.275210000000001
1100,3630943709570634075,161.20842,6.60147,SN,TNS,1,0.0470498729352918,0.246247,19.2,21.850170000000002,21.148410000000002,21.33002,21.32696,22.60688
1105,30221110849486247493,221.98242000000002,19.054920000000003,SN,TNS,0,0.0571010729387885,0.0,19.6,24.42782,23.57217,23.04133,22.84272,22.8269
1110,17262509255788979745,353.70083,24.75044,SN,TNS,1,0.0071086255212563405,0.104029,16.9,21.052960000000002,20.15899,19.78223,19.57327,19.27373
1116,31498190707943817212,238.56312000000003,10.97361,SN,TNS,1,0.0231964292951356,-9999.0,16.7,21.859479999999998,25.11439,24.80183,24.361729999999998,22.82724
1122,89103172162888965547,22.72704,18.611079999999998,SN,TNS,1,0.0942385586276633,0.09704,19.7,19.56991,18.374579999999998,17.76985,17.3415,17.10047
1129,46470301405538398904,210.4465,9.496889999999999,SN,TNS,0,0.0672465715188531,0.0,17.0,24.61642,22.57771,22.26877,21.994220000000002,21.46718
1134,54147485820772140459,247.44204,8.64183,SN,TNS,0,0.0738778170697314,0.0,16.5,23.85772,23.84019,23.75806,22.0662,22.72597
1139,94037494465700432271,143.87503999999998,1.4755,SN,TNS,1,0.0291354032305995,0.099491,17.7,24.08623,21.42602,21.10281,20.73934,20.41205
1140,26687998389102630071,7.04983,7.16219,SN,TNS,1,0.0716112880717358,0.13131900000000002,17.0,21.97573,20.72622,20.3042,20.1544,19.90125
1143,9023798830028213498,352.33387,3.3857199999999996,SN,TNS,1,0.00827096208887696,0.597318,16.8,21.552210000000002,21.19742,21.17332,21.35615,21.367620000000002
1145,51965109722227845609,187.82875,8.38836,SN,TNS,1,0.0472070304811486,0.176481,21.2,18.45486,17.70465,17.070320000000002,16.67077,16.44644
1165,10957878380223953624,181.33742,40.946,SN,TNS,1,0.037455575352833996,0.071533,17.2,20.226570000000002,19.18059,18.93763,18.87019,18.89585
1172,68438960152361919114,234.87433,24.43481,SN,TNS,0,0.0737486751375241,0.0,17.7,25.31617,23.32084,24.79446,23.761120000000002,23.053620000000002
1182,80991207451622126504,63.41025,25.4795,SN,TNS,0,0.084191042310101,0.0,17.1,24.318939999999998,22.65727,23.3087,22.72814,22.82689
1187,48860511859985780361,118.82866999999999,53.32872,SN,TNS,1,0.0738408836784198,0.013266,18.6,16.45874,15.3574,14.912139999999999,14.70096,14.6363
1192,8814129695189555606,146.55354,19.84117,SN,TNS,1,0.0177666575279271,0.366349,18.1,23.526429999999998,22.14384,21.46235,21.64678,21.5084
1193,65151258459174153512,356.06678999999997,10.77014,SN,TNS,0,0.0327011096675366,0.0,16.2,24.63464,23.3359,24.80203,24.3618,22.8269
1199,26638554215098993930,176.16362,35.96775,SN,TNS,0,0.0810653370341212,0.0,16.8,24.9761,23.066999999999997,22.25065,23.43384,21.14271
1205,98167541937140701321,133.14266999999998,55.25394,SN,TNS,1,0.0220148499165887,0.158402,18.2,21.31779,20.580560000000002,20.19613,19.91466,19.819760000000002
1207,11850745606764644553,239.76496,51.305,SN,TNS,1,0.0998446138902297,0.876986,20.0,16.96163,19.34994,17.994120000000002,18.196839999999998,19.44442
1210,13660653826148858442,235.74325,2.2812799999999998,SN,TNS,0,0.0605218882769429,0.0,16.9,23.389029999999998,23.66765,22.87677,22.17514,20.83533
1212,65146886598044411708,35.666959999999996,-4.02731,SN,TNS,1,0.0112802315450954,0.32200300000000004,21.0,21.9906,21.3095,20.60434,20.4843,20.34265
1214,27224452195746683449,217.54925,27.53489,SN,TNS,1,0.00312179280330443,-9999.0,16.2,21.46888,21.05594,21.546670000000002,22.838829999999998,22.8269
1220,53785481770651665184,226.51057999999998,41.42575,SN,TNS,1,0.0392866097499256,0.020386,16.4,17.93706,16.98861,16.65467,16.48674,16.36324
1224,29415310305777820899,177.94917,46.87494,SN,TNS,0,0.0468453999921102,0.0,18.8,21.5806,21.506439999999998,21.8187,23.13157,22.60227
1225,78094240423593683465,138.18178999999998,9.929969999999999,SN,TNS,1,0.00786315216858486,0.12017699999999999,16.7,21.38963,20.28537,19.80088,19.526320000000002,19.363310000000002
1227,84169930783417945198,244.03829,38.54806,SN,TNS,0,0.089386917880881,0.0,16.6,23.117910000000002,22.80125,23.34403,24.3618,22.649639999999998
1241,55280261782516218936,133.69179,39.53781,SN,TNS,1,0.00938825387832407,-9999.0,16.9,18.57787,25.12411,24.75331,24.345860000000002,22.85386
1242,6982903595642223692,346.45432999999997,3.52239,SN,TNS,0,0.0591231304959688,0.0,18.9,23.64651,23.25337,22.80671,24.347479999999997,22.67445
1266,61417154369210238324,44.60167,36.28431,SN,TNS,1,0.0457882511350201,0.041986,16.2,18.52552,16.9148,16.17145,15.749139999999999,15.45699
1275,40657011708357206260,217.31158,15.774000000000001,SN,TNS,0,0.00887304353534712,0.0,17.4,24.42308,23.81409,23.00691,23.22215,23.03741
1277,92622428806279232157,183.59233,33.919309999999996,SN,TNS,1,0.0170604323244992,0.632473,18.6,22.68927,22.165960000000002,21.88468,21.64825,21.21751
1282,11145900871163310604,257.10846000000004,25.517220000000002,SN,TNS,1,0.0519907148713033,0.358015,16.0,23.87336,22.05755,21.36915,21.12729,20.4237
1291,85574102567216473796,345.47071,14.414029999999999,SN,TNS,1,0.0114774776486984,0.029567000000000003,18.8,18.2209,17.434089999999998,17.13214,16.93839,16.8038
1294,16414028220292549105,172.58392,44.16367,SN,TNS,1,0.0467879131269221,-9999.0,17.5,17.69324,16.79515,16.77308,16.86805,25.24158
1297,46333074588629459432,351.92025,23.58928,SN,TNS,1,0.0449026527494749,0.014324000000000002,17.0,14.416789999999999,13.5543,13.224089999999999,13.102889999999999,12.94854
1305,74090879999890581079,12.574000000000002,24.53117,SN,TNS,1,0.0417347783440878,0.040867,17.4,18.02419,16.71552,16.165689999999998,15.85419,15.62964
1323,68901551404893811231,188.86328999999998,27.06744,SN,TNS,1,0.00121999070186312,0.045849,17.5,19.55704,19.026629999999997,19.022579999999998,18.688860000000002,18.86996
1328,77342888447688115207,241.46946,17.41264,SN,TNS,1,0.008101252104209129,-9999.0,18.6,23.79905,22.2502,23.48907,22.69629,20.921789999999998
1336,34921264285836654259,258.57992,43.998670000000004,SN,TNS,1,0.0291323824530483,0.09642200000000001,18.1,21.88044,19.94885,19.50624,19.15642,19.21774
1340,17804600050172958249,181.39208,50.5385,SN,TNS,1,0.0533455045991235,-9999.0,13.7,14.139470000000001,12.526069999999999,11.61287,11.10196,10.76769
1350,35409884895799948606,138.15162,34.85472,SN,TNS,1,0.0436843599675613,0.066687,16.7,18.087989999999998,16.93731,16.40535,16.06653,15.86306
1354,69075242591193113289,311.79737,-1.25722,SN,TNS,1,0.0508552649653349,0.072389,20.5,18.515829999999998,17.043120000000002,16.3423,15.93394,15.66105
1368,39391517457450855807,10.17637,-9.53178,SN,TNS,1,0.0749004001596328,0.413691,21.8,22.20855,21.29824,20.48152,19.97622,19.59581
1378,78628463341385657428,17.77046,-0.26203000000000004,SN,TNS,1,0.013965350027512,0.29034699999999997,,22.66941,21.04109,19.81474,19.30145,18.88843
1380,46789926938957519855,145.231,1.2689700000000002,SN,TNS,1,0.072541826303288,0.043008,17.2,20.32863,19.4707,19.24138,19.03859,18.75901
1388,77017006070539503908,186.16333,8.933110000000001,SN,TNS,1,0.0272636840673385,0.272863,20.5,21.55645,20.3044,19.267139999999998,18.813670000000002,18.30565
1391,35925753071676393279,177.35908,51.822720000000004,SN,TNS,1,0.0714061253210291,0.424738,17.7,22.247429999999998,21.803379999999997,21.11327,20.815520000000003,20.331789999999998
1396,28109862213079608404,32.541,-4.66369,SN,TNS,1,0.00550380860553841,0.500246,,22.47723,22.181420000000003,21.39049,21.20949,21.75602
1407,57425935313596618050,127.88866999999999,-1.19944,SN,TNS,0,0.0311747091885071,0.0,18.4,22.9196,21.688129999999997,22.07131,22.5918,22.8269
1410,15651343936816694575,31.54379,-4.70644,SN,TNS,1,0.0796011522610804,0.195285,,22.02528,21.16038,20.69315,20.42684,20.24215
1428,42270060568534977637,43.11437,0.25183,SN,TNS,1,0.0665451153118813,0.185659,21.9,20.29721,19.05426,18.09585,17.60439,17.17213
1431,72837260218200217894,145.81354,36.284420000000004,SN,TNS,1,0.059082949757818005,0.064847,17.2,18.986079999999998,17.63036,16.98921,16.62417,16.33389
1437,30218119780376480796,218.94125,24.72164,SN,TNS,0,0.09588764674654801,0.0,17.0,22.43241,22.63896,23.3462,23.579,22.64988
1440,33062731961290356795,176.01246,55.691,SN,TNS,1,0.0831128111002857,0.129189,18.8,20.163510000000002,19.42916,19.05089,18.72326,18.59092
1445,27361277222274722720,36.40875,0.70958,SN,TNS,1,0.0561706337364723,0.382385,23.2,22.37107,20.26055,18.5361,17.832629999999998,17.47624
1457,50491835684618505238,193.23008000000002,7.78103,SN,TNS,1,0.0932452330090129,-9999.0,19.2,23.09514,22.96142,22.37855,21.823320000000002,23.478479999999998
1458,90579857257137899886,240.5565,15.93856,SN,TNS,1,0.0966836042059214,0.030882,16.0,16.86056,15.131229999999999,14.345320000000001,13.948120000000001,13.667
1463,80003541624189533864,49.47092,40.958859999999994,SN,TNS,1,0.0469932315948028,0.038120999999999995,18.1,19.34127,18.01034,17.4961,17.197589999999998,17.08863
1468,87138890604280189354,219.20767,23.03067,SN,TNS,1,0.0148432259157271,0.44638500000000003,18.5,22.63578,22.20629,21.71205,21.322470000000003,21.49671
1471,84021127779162215840,140.56537,45.74817,SN,TNS,1,0.0181454010588659,0.22051500000000002,19.5,26.15016,21.54054,20.94023,20.63518,20.35551
1472,63478025864708569086,334.787,13.17786,SN,TNS,1,0.007445805813990609,0.079277,17.1,19.3436,18.307029999999997,17.84151,17.56042,17.37944
1483,67034256350344271265,190.27528999999998,50.39131,SN,TNS,1,0.07722646278774299,-9999.0,16.6,15.94331,19.172,17.718,26.62182,25.17067
1484,23275229055816548526,357.80654,11.42192,SN,TNS,0,0.0635647475129971,0.0,18.5,22.56999,22.80385,23.46821,24.36178,22.82655
1491,26033573640728362107,183.40546,46.483470000000004,SN,TNS,0,0.0544673776764745,0.0,22.8,25.117729999999998,23.363529999999997,23.63131,22.825879999999998,23.13571
1495,16674355603800847832,24.76867,-0.6200600000000001,SN,TNS,1,0.0236445900869561,0.3572,18.4,24.61378,22.9345,22.42155,22.52992,21.4601
