ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS redshift,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
2359,SN 2002gm,236.7375,8.21028,SN Ia,,Anon.           ,,,,,,,,0,1,,22.3,,2002-05-08 00:00:00,,,1237661950276863190,3,0.0290050441856003,236.737083314153,8.21002779753794,23.72582,23.60524,21.78662,22.53078,22.3772,-9999,1.278584,0.4804136,0.1385935,0.3469467,0.9020401,-9999
2365,SN 2002gs,24.98517,-0.75033,SN Ia,,Anon.           ,,,,,,,,0,1,,21.4,,2002-10-04 00:00:00,,,1237663783134561123,3,0.0202874882357842,24.9854631690404,-0.750498508276225,22.90171,22.71341,21.99698,21.58795,21.49572,0.559582,0.4167304,0.1691069,0.1303931,0.1239572,0.3890383,0.125368
2368,SN 2002gv,28.07283,0.20481,SN Ia,,Anon.           ,,,,,,,,0,1,,20.6,,2002-10-04 00:00:00,,,1237663784209678461,3,0.0430630495535606,28.0734471816788,0.205176346899058,21.05687,19.74123,18.65116,18.18815,17.88339,0.241973,0.1030873,0.01672936,0.01057153,0.009787699,0.02534247,0.035317
2356,SN 2002gj,234.10625,9.47167,SN I,,Anon.           ,,,,,,,,0,1,,22.9,,2002-05-07 00:00:00,,,1237662636372918919,6,0.0344262732980571,234.106805139881,9.47184140241734,24.71277,23.99615,23.05988,22.46592,21.99324,0,0.7613693,0.3139781,0.1994147,0.1761553,0.3738204,0
2350,SN 2002gd,348.65408,4.50158,SN II,,NGC 7537        ,,,,,,,,0,1,,16.7,,2002-10-05 00:00:00,,,1237679005021831238,6,0.030889320490938,348.653685463609,4.50191217719418,22.39469,22.19729,22.30754,24.21519,22.8269,0,0.296525,0.1016505,0.1598213,0.7917742,0.7753505,0
2357,SN 2002gk,234.28125,9.60528,SN Ia,,Anon.           ,,,,,,,,0,1,,21.3,,2002-05-07 00:00:00,,,1237662533822054966,3,0.0180802262860978,234.280965069468,9.60517100921129,23.48307,21.58177,20.18946,19.77425,19.45106,0.314108,0.8898268,0.07143683,0.03027996,0.02978535,0.08684526,0.072339
2353,SN 2002gg,336.94137,6.92908,SN Ia,,Anon.           ,,,,,,,,0,1,,20,,2002-10-05 00:00:00,,,1237669698373484596,3,0.0931205366289118,336.940418616877,6.93031157527773,21.57293,19.08562,18.26187,17.7234,17.66253,0.116499,0.4549995,0.02301172,0.01486619,0.01427986,0.05910648,0.040613
2348,SN 2002gb,340.83879,-0.11472,SN Ia,,Anon.           ,,,,,,,,0,1,,18.9,,2002-08-28 00:00:00,,,1237663543150707053,3,0.0268592845907525,340.838621345491,-0.115134669193589,20.15031,18.91241,18.4704,18.17256,18.12915,0.079208,0.1036203,0.01680452,0.0219203,0.02051072,0.07455582,0.027988
2340,SN 2002fu,332.48329,12.08517,SN II,,Anon.           ,,,,,,,,0,1,,19.4,,2002-09-10 00:00:00,,,1237656241160323783,3,0.0780755965616256,332.483593598593,12.0864369435714,23.02371,20.72276,19.8535,19.45499,19.07838,0.144345,0.5645106,0.03754263,0.02571649,0.02970596,0.06889173,0.06242
2331,SN 2002fl,210.46804,4.65644,SN Ia,,Anon.           ,,,,,,,,0,1,,21.9,,2002-03-16 00:00:00,,,1237655125557444824,3,0.0710703378902226,210.467305131343,4.65550909725535,22.74348,20.94405,19.94624,19.52079,19.22071,0.204918,0.5665229,0.05048398,0.03240372,0.03372635,0.1112549,0.063783
2330,SN 2002fk,50.52379,-15.40089,SN Ia,,NGC 1309        ,,,,,,,,0,1,,15,,2002-09-17 00:00:00,,,1237667248620109855,6,0.0851664122326092,50.5242527867747,-15.4022374959291,21.36138,20.22655,20.74408,20.6745,21.48215,0,0.1842531,0.03626338,0.065552,0.08942126,0.5199799,0
2329,SN 2002fj,130.18792,-4.12736,SN IIn,,NGC 2642        ,,,,,,,,0,1,,15.8,,2002-09-12 00:00:00,,,1237674459873214529,6,0.0994572705622143,130.186385102575,-4.1279956129838,24.49034,21.7025,24.46975,20.79024,20.37319,0,1.04442,0.07976711,0.7710093,0.0643606,0.1595031,0
2338,SN 2002fs,343.50367,14.65681,SN Ia,,Anon.           ,,,,,,,,0,1,,20.1,,2002-09-03 00:00:00,,,1237656242775720253,3,0.0596267862577191,343.502644563118,14.6567516968346,19.18545,18.11778,17.72119,17.46104,17.26259,0.047781,0.04539023,0.009597426,0.008820693,0.01053037,0.02719446,0.011173
2323,SN 2002fd,210.97533,4.99694,SN Ia,,Anon.           ,,,,,,,,0,1,,23.4,,2002-04-09 00:00:00,,,1237651823244083611,3,0.0190092107906197,210.97562968802,4.99683396462833,23.06389,21.42706,20.31561,19.85574,19.28454,0.366412,0.610031,0.06708666,0.03870854,0.04285498,0.09382052,0.095059
2320,SN 2002fa,313.09075,2.14497,SN Ia,,Anon.           ,,,,,,,,0,1,,19.4,,2002-08-24 00:00:00,,,1237678619544782230,6,0.0444372371836304,313.091337291307,2.14542176442608,22.90155,23.40364,22.86845,22.54733,22.82692,0,0.3086797,0.2707109,0.1983939,0.2133003,0.5273933,0
2315,SN 2002ew,313.62708,-0.14056,SN II,,Anon.           ,,,,,,,,0,1,,17.8,,2002-08-24 00:00:00,,,1237663543138844813,6,0.0638087887763956,313.62811040199,-0.140823187106123,19.35447,18.15252,17.60509,17.40289,17.26343,0,0.02532802,0.006619737,0.006320292,0.006849198,0.01395542,0
2309,SN 2002eq,319.75079,-16.28686,SN Ia,,Anon.           ,,,,,,,,0,1,,19.6,,2002-08-08 00:00:00,,,1237678537405432197,3,0.0590353132695787,319.750813096488,-16.2858763279068,21.78295,19.58302,18.98085,18.59542,18.29828,0.091546,0.5132294,0.02587918,0.02333073,0.02595167,0.08806983,0.034755
2308,SN 2002ep,329.34025,-7.85689,SN Ia,,Anon.           ,,,,,,,,0,1,,18.7,,2002-08-06 00:00:00,,,1237666210347680216,3,0.0787981838767076,329.341575504326,-7.85691520140238,19.07919,17.38305,16.48699,16.05809,15.70301,0.090441,0.05339118,0.006231776,0.004493104,0.004275844,0.009576751,0.017709
2306,SN 2002en,344.92008,24.07153,SN II,,UGC 12289       ,,,,,,,,0,1,,18.3,,2002-08-18 00:00:00,,,1237666434192113955,6,0.0218290738192601,344.919689627716,24.0716029742109,23.96378,23.32248,23.16606,23.36443,22.85878,0,0.672388,0.1957649,0.2671825,0.4135194,0.6565138,0
2302,SN 2002ej,256.34425,75.40672,SN II,,NGC 6324        ,,,,,,,,0,1,,17.5,,2002-08-09 00:00:00,,,1237656564355629332,6,0.0997989825751322,256.34125899271,75.4052372157159,22.73112,25.07449,24.80202,24.3618,22.82689,0,0.4068694,0.7577751,0.7640085,0.6443793,0.7117763,0
2297,SN 2002ee,222.91896,40.61036,SN IIP,,NGC 5772        ,,,,,,,,0,1,,18.4,,2002-07-29 00:00:00,,,1237661434320519333,3,0.00423158129169727,222.918938965499,40.6102913051959,24.28341,22.69705,22.14503,22.24946,22.11244,0.252626,0.5452964,0.1021787,0.1022498,0.1633244,0.4691079,0.094437
2300,SN 2002eh,36.53521,31.91256,SN Ia,,NGC 917         ,,,,,,,,0,1,,16.4,,2002-08-01 00:00:00,,,1237678894968864858,6,0.0851999614476378,36.5347757703307,31.9139313261578,22.75322,21.43721,21.36978,21.61492,22.82689,0,0.4399785,0.06420846,0.09767487,0.1843255,0.8809639,0
2291,SN 2002dz,3.392,-5.09603,SN Ib,,MCG -01-1-52    ,,,,,,,,0,1,,18.3,,2002-07-16 00:00:00,,,1237679078053707931,6,0.0352957704078571,3.39192452762276,-5.095446560178,22.08255,22.7735,22.99138,24.3618,22.8269,0,0.3667734,0.2867244,0.4407462,1.164445,0.9659832,0
2293,SN 2002ea,32.1045,14.348,SN IIn,,NGC 820         ,,,,,,,,0,1,,17.7,,2002-07-21 00:00:00,,,1237670961081483337,3,0.0972889235791688,32.1040859347756,14.3495710773247,15.2139,13.6694,12.82349,12.36607,11.96359,-9999,0.006389275,0.001871184,0.001718275,0.001665691,0.00210266,-9999
2290,SN 2002dy,352.09696,-2.80472,SN II,,MCG -01-59-24   ,,,,,,,,0,1,,17,,2002-07-08 00:00:00,,,1237679997165371670,3,0.0270176970021556,352.097245847397,-2.80437178681473,17.99506,17.52129,19.36623,25.19922,23.409,0.655362,0.04830899,0.01342606,0.1043731,5.544164,6.537432,0.138761
2289,SN 2002dx,359.27804,29.83764,SN Ia,,UGC 12861       ,,,,,,,,0,1,,18.8,,2002-07-08 00:00:00,,,1237663233378025767,6,0.0057230492085718,359.278149960108,29.837640306246,21.78414,21.53948,22.25501,24.3618,22.8269,0,0.1682255,0.06849119,0.1733672,0.7976782,0.6634,0
2279,SN 2002dn,328.59362,15.16172,SN Ic,,IC 5145         ,,,,,,,,0,1,,18.6,,2002-06-15 00:00:00,,,1237680093256351883,3,0.06837145120615,328.594757015345,15.1620268355832,21.91386,20.87021,20.6677,20.54541,21.32469,0.180102,0.3220766,0.05130427,0.1040608,0.09050106,0.6027762,0.05158
2272,SN 2002dg,224.31787,5.90017,SN Ib,,Anon.           ,,,,,,,,0,1,,18.5,,2002-05-31 00:00:00,,,1237655744018579598,3,0.0507804188766398,224.317377628614,5.89947976541689,21.26821,20.92512,21.05642,20.71946,21.08933,0.349885,0.1321954,0.04578631,0.06039953,0.06454758,0.3761097,0.114292
2270,SN 2002de,244.12658,35.70839,SN Ia,,NGC 6104        ,,,,,,,,0,1,,16,,2002-06-01 00:00:00,,,1237665356693897448,3,0.0704900753658607,244.125160741705,35.7081616886048,16.51897,15.05892,14.47047,14.15283,13.91976,0.02751,0.01368464,0.003793769,0.003659419,0.004880613,0.005525959,0.008259
2269,SN 2002dd,189.23062,62.21281,SN Ia,,Anon.           ,,,,,,,,0,1,,24,,2002-05-11 00:00:00,,,1237655464306475096,6,0.0260048051016566,189.231537603801,62.2127403301211,24.17855,23.69346,22.83626,22.71754,21.68418,0,0.7814619,0.282481,0.2233355,0.2748545,0.4547529,0
2268,SN 2002dc,189.20779,62.22031,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,2002-05-11 00:00:00,,,1237655464306475708,6,0.0183729947884364,189.207134672911,62.2203319316492,24.3116,24.79337,22.70416,23.76607,21.6355,0,0.851472,0.5429705,0.2083698,0.5920615,0.4635891,0
2271,SN 2002df,311.41387,-4.95131,SN Ia,,MCG -01-53-6    ,,,,,,,,0,1,,17.4,,2002-06-02 00:00:00,,,1237652936177943134,3,0.0845104102399068,311.412512462113,-4.95091666854501,22.89695,21.69307,21.67767,21.4551,21.67354,0.229162,0.6556553,0.09011568,0.1364758,0.1893641,0.8584983,0.113412
2262,SN 2002cx,198.45717,6.95886,SN Ia-pec,,Anon.           ,,,,,,,,0,1,,18.9,,2002-05-12 00:00:00,,,1237661971191431185,3,0.00935801533420642,198.457093337691,6.95899614272852,28.56946,29.96488,19.06747,18.13055,27.24786,-9999,2.636806,0.8522775,0.4329102,0.2491572,1.242469,-9999
2250,SN 2002cl,206.04142,-0.21606,SN Ic,,Anon.           ,,,,,,,,0,1,,21.6,,2002-04-07 00:00:00,,,1237648704050102548,6,0.0151863259001043,206.041647593308,-0.215949255330021,22.07479,21.82812,24.80203,22.62119,22.82689,0,0.1576743,0.0943135,0.9786096,0.3354944,0.6722152,0
2247,SN 2002ci,243.90812,31.3215,SN Ia,,UGC 10301       ,,,,,,,,0,1,,17.2,,2002-04-19 00:00:00,,,1237662473694478434,3,0.0390927651449621,243.907386713859,31.3213208080307,17.61699,16.06249,15.26424,14.84466,14.49507,0.040961,0.01747719,0.003405353,0.002818783,0.00272573,0.004810769,0.017641
2246,SN 2002ch,168.63217,33.80508,SN II,,Anon.           ,,,,,,,,0,1,,18.4,,2002-04-16 00:00:00,,,1237665016313806952,3,0.0939011528807,168.633830683162,33.8058183240233,17.91737,16.67356,16.23276,15.98523,15.86204,0.033868,0.03894186,0.005230873,0.004852514,0.005542904,0.01903668,0.010009
2245,SN 2002cg,247.252,41.28344,SN Ic,,UGC 10415       ,,,,,,,,0,1,,17.8,,2002-04-13 00:00:00,,,1237655472893984790,6,0.0458484436079965,247.253004736339,41.2833222550479,21.91698,21.23246,21.09481,21.43365,21.62779,0,0.200474,0.06472398,0.0736643,0.1277176,0.4617732,0
2243,SN 2002ce,128.34208,29.53361,SN II,,NGC 2604        ,,,,,,,,0,1,,16,,2002-04-10 00:00:00,,,1237660765373988990,3,0.0159589150202849,128.341933100553,29.5333767397279,16.54289,14.27411,14.48563,13.70521,13.68039,0.029455,0.03312244,0.003952775,0.00455178,0.003683098,0.01004203,0.017903
2240,SN 2002cb,196.09987,47.59811,SN IIn,,MCG +08-24-34   ,,,,,,,,0,1,,17,,2002-04-07 00:00:00,,,1237661435385348227,3,0.071523849443407,196.098956684002,47.5991306489615,20.79097,20.0284,19.94082,19.79832,20.00213,0.111617,0.07413767,0.02110416,0.0259068,0.03477379,0.1288117,0.072972
2241,SN 2002cc,128.50821,55.65344,SN Ia,,Anon.           ,,,,,,,,0,1,,18.5,,2002-04-04 00:00:00,,,1237663546903888035,3,0.0754260208297284,128.509808440113,55.6525642283289,19.67806,18.35644,18.11541,18.11847,18.67459,0.062222,0.07283017,0.01087491,0.01507054,0.02186432,0.1248214,0.035997
2237,SN 2002bz,216.16883,26.62631,SN Ia,,MCG +05-34-33   ,,,,,,,,0,1,,16.9,,2002-04-03 00:00:00,,,1237665429171798247,3,0.0703987083858627,216.168863816031,26.6251370776899,16.46969,14.60806,13.79771,13.39705,13.09917,0.027227,0.01488168,0.002184214,0.001953972,0.00199112,0.003863228,0.006203
2239,SN 2002ca,203.13129,1.84514,SN II,,UGC 8521        ,,,,,,,,0,1,,17.3,,2002-04-03 00:00:00,,,1237651735767089205,3,0.0586839923128085,203.130510675255,1.8457315208773,23.61857,23.35893,24.80201,24.36178,22.82688,-9999,3.721564,1.752929,4.846393,4.515895,4.007931,-9999
2235,SN 2002bx,139.97908,37.20231,SN II,,IC 2461         ,,,,,,,,0,1,,16.9,,2002-03-31 00:00:00,,,1237660343397515473,3,0.00736365183374675,139.979052406824,37.2024307435707,23.57487,20.6363,19.0688,19.54671,18.99705,0.247877,0.6919841,0.02774544,0.01306844,0.02534457,0.06232401,0.079363
2233,SN 2002bv,117.50471,30.02561,SN IIn,,UGC 4042        ,,,,,,,,0,1,,17.8,,2002-03-29 00:00:00,,,1237657594072399956,3,0.0014451074770481,117.504723305919,30.0256311512694,17.76641,16.55448,16.47997,16.61569,18.75901,-9999,0.05118968,0.009364311,0.01292733,0.02197109,0.5167817,-9999
2225,SN 2002bn,173.16267,52.94839,SN Ia,,UGC 6527        ,,,,,,,,0,1,,17,,2002-03-08 00:00:00,,,1237657630599872540,3,0.0514748727899846,173.161472333255,52.9479260446943,21.57653,20.27361,19.88395,19.67125,19.57877,0.117531,0.1843052,0.02705052,0.02670396,0.03317263,0.1007197,0.064391
2220,SN 2002bi,203.22687,9.52167,SN Ia,,UGC 8527        ,,,,,,,,0,1,,17.1,,2002-02-25 00:00:00,,,1237662263774806284,3,0.0860043880231011,203.226019161648,9.52050787466342,16.90781,15.15234,14.26294,13.80529,13.45053,0.030674,0.01753871,0.003093225,0.002427268,0.002311736,0.003931983,0.009521
2219,SN 2002bh,147.77733,9.00158,SN II,,UGC 5286        ,,,,,,,,0,1,,17.1,,2002-02-24 00:00:00,,,1237661063878541481,6,0.00683699797092166,147.7774223944,9.00151175888795,23.97069,22.74734,22.85208,23.70435,22.50287,0,0.8559759,0.1633082,0.215355,0.5786155,0.6505998,0
2207,SN 2002aw,249.37108,40.88064,SN Ia,,Anon.           ,,,,,,,,0,1,,16.6,,2002-02-15 00:00:00,,,1237655375184068788,3,0.0567838633304815,249.371981594079,40.879983504205,17.66735,15.78605,14.8664,14.37592,14.01936,0.050786,0.01830871,0.003234787,0.002617762,0.002570779,0.004156587,0.014521
2217,SN 2002bf,153.92629,55.66853,SN Ia,,Anon.           ,,,,,,,,0,1,,16.6,,2002-02-22 00:00:00,,,1237655107833692201,3,0.063128407407276,153.926057476391,55.6674860646336,15.98073,14.32413,13.55819,13.19878,12.85751,0.018357,0.008037971,0.002081362,0.001868903,0.001851261,0.002699572,0.006626
2205,SN 2002au,143.65667,5.83769,SN Ia,,UGC 5100        ,,,,,,,,0,1,,17.7,,2002-02-08 00:00:00,,,1237658299527594039,6,0.0142081303177002,143.656492889337,5.8375317862865,19.60786,18.35332,17.7351,17.82312,18.38627,0,0.03545816,0.007466322,0.006176163,0.007234185,0.0342989,0
2202,SN 2002ar,174.433,22.00956,SN Ia,,NGC 3746        ,,,,,,,,0,1,,16.5,,2002-02-03 00:00:00,,,1237667735041474584,3,0.0712229340326614,174.431748316917,22.0098098303314,16.37692,14.46934,13.68036,13.25646,12.96383,0.027582,0.01169804,0.002161004,0.001929676,0.001903222,0.003049298,0.006824
2199,SN 2002ao,217.39892,-0.0155,SN IIb,,UGC 9299        ,,,,,,,,0,1,,14.3,,2002-01-25 00:00:00,,,1237648721247076659,6,0.0297831359260298,217.398507404591,-0.0157759777233828,22.45351,22.59142,22.36405,22.22885,22.41171,0,0.2276979,0.1379708,0.1543833,0.193859,0.628381,0
2427,SN 2002J,163.65983,-21.06489,SN Ic,,NGC 3464        ,,,,,,,,0,1,,16.8,,2002-01-21 00:00:00,,,1237671141470371905,6,0.0670697944921786,163.658839648072,-21.0655188528918,23.94653,23.90427,23.01955,23.23267,22.10873,0,0.8993716,0.4155709,0.2656528,0.4297493,0.5942401,0
2400,SN 2002I,200.61183,-2.41781,SN Ia,,IC 4229         ,,,,,,,,0,1,,17.3,,2002-01-19 00:00:00,,,1237655498663133306,6,0.0594649248339421,200.61091779272,-2.41819936193359,22.55523,25.11438,24.80202,24.3618,22.82689,0,0.4035839,0.9065357,0.8762654,0.8467188,0.784337,0
2238,SN 2002C,186.96942,27.00169,SN II,,IC 3376         ,,,,,,,,0,1,,16.7,,2002-01-14 00:00:00,,,1237667442434965576,3,0.0325889628108679,186.969279502851,27.0022185270012,21.8534,21.29321,21.16572,21.23123,20.34205,0.366496,0.2081744,0.05913784,0.06940748,0.1116975,0.1971132,0.144618
2153,SN 2001kf,335.3925,0.26728,SN IIP,,Anon.           ,,,,,,,,0,1,,23.1,,2001-10-10 00:00:00,,,1237663543685219158,3,0.0161455664110613,335.392675470444,0.267484014005944,26.33699,21.88583,21.5976,20.95555,21.36168,0.161058,0.7586007,0.1343707,0.1718023,0.145669,0.8942333,0.133096
2154,SN 2001kg,335.21879,0.71828,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,2001-10-10 00:00:00,,,1237663544222024282,3,0.00575022529637385,335.218709948119,0.718332701526737,22.23188,20.81241,19.26081,18.70284,18.22091,0.325719,0.29962,0.04552114,0.01874375,0.01798648,0.03889723,0.049251
2106,SN 2001im,31.07,0.65306,SN IIb,,Anon.           ,,,,,,,,0,1,,21,,2001-11-21 00:00:00,,,1237657071697592479,6,0.0347240601841601,31.0701109545861,0.652491999903277,22.89438,24.22555,24.23461,23.69339,22.25498,0,0.3976652,0.5395522,0.7161819,0.6858491,0.618251,0
2105,SN 2001il,36.67229,-0.95881,SN Ia,,Anon.           ,,,,,,,,0,1,,20.4,,2001-11-21 00:00:00,,,1237666406847873468,3,0.00900767199117698,36.6721536958014,-0.958872966216496,22.35862,21.08301,20.45252,20.33317,20.68367,0.177711,0.4052404,0.06036299,0.05258003,0.06801338,0.3479045,0.077469
2103,SN 2001ij,40.63179,-1.01419,SN IIP,,MCG +00-7-84    ,,,,,,,,0,1,,20.7,,2001-11-21 00:00:00,,,1237657584950378630,3,0.0779235411045026,40.6321792136511,-1.01542905151487,17.41896,16.26101,15.38966,14.99288,14.69264,0.069358,0.02079357,0.004186362,0.005311867,0.003643834,0.006477842,0.021262
2096,SN 2001ic,347.68058,7.56956,SN Ia,,NGC 7503        ,,,,,,,,0,1,,17.4,,2001-12-07 00:00:00,,,1237669698378137640,6,0.0523292831678522,347.681440718898,7.56937924582238,24.22891,22.8148,22.43749,22.11292,22.7405,0,0.8671296,0.1453881,0.1521559,0.1759143,0.7193535,0
2073,SN 2001hg,182.97158,24.11372,SN II,,NGC 4162        ,,,,,,,,0,1,,17.4,,2001-12-04 00:00:00,,,1237667446192209953,3,0.012137641035505,182.971757861517,24.113840699624,21.08328,20.59388,20.93959,21.36851,22.1874,-9999,0.1065438,0.03612195,0.06389871,0.1442215,0.81633,-9999
2071,SN 2001he,236.64871,8.19067,SN Ia,,Anon.           ,,,,,,,,0,1,,23,,2001-04-15 00:00:00,,,1237661950276863040,3,0.00680226428014007,236.648596138756,8.19065768109544,24.71873,23.44938,21.36817,20.45358,19.82726,0.531287,2.027976,0.4784424,0.1120222,0.06539619,0.1515593,0.03546
2070,SN 2001hd,236.39967,8.28072,SN Ia,,Anon.           ,,,,,,,,0,1,,22.8,,2001-04-15 00:00:00,,,1237661950276731867,3,0.00605583009946044,236.39965187603,8.28062067577678,22.9853,22.09159,20.77461,20.2589,20.17605,0.398318,0.8716271,0.1436781,0.07138031,0.0573899,0.2306556,0.100921
2061,SN 2001gv,150.08825,6.86772,SN Ia,,Anon.           ,,,,,,,,0,1,,23.7,,2001-04-15 00:00:00,,,1237658424623301058,3,0.00612523436626412,150.088148960638,6.86773894275034,22.89284,23.72581,22.39236,21.05959,21.02667,0.73742,0.5350686,0.4750262,0.2236294,0.1053237,0.335408,0.060936
2062,SN 2001gw,235.94108,7.96397,SN Ia,,Anon.           ,,,,,,,,0,1,,22,,2001-04-15 00:00:00,,,1237662199360914775,3,0.0313997067688437,235.941181624896,7.96345644057654,22.469,22.22018,21.02554,20.86611,20.82191,0.416224,0.4500305,0.1552267,0.08345713,0.1047359,0.432954,0.074982
2059,SN 2001gt,150.66379,7.27583,SN Ia,,Anon.           ,,,,,,,,0,1,,22.7,,2001-04-15 00:00:00,,,1237658425160434624,3,0.0575212676845333,150.663018821632,7.27640784579899,22.31855,23.45528,22.49655,21.39751,21.1984,0.732267,0.404159,0.4290743,0.2768555,0.1581794,0.4644615,0.065161
2056,SN 2001gq,210.46408,4.88678,SN Ia,,Anon.           ,,,,,,,,0,1,,23.9,,2001-04-15 00:00:00,,,1237654880735068994,3,0.00983843422987995,210.464238262756,4.88682496782648,27.07799,23.41788,21.47385,20.3814,19.67085,0.573169,0.4035797,0.5511228,0.146709,0.07638424,0.1668974,0.033406
2052,SN 2001gm,210.46325,5.09403,SN Ia,,Anon.           ,,,,,,,,0,1,,23.4,,2001-04-15 00:00:00,,,1237655126094315983,3,0.0440664965440563,210.462522362975,5.09391116045173,22.22922,21.17065,20.07103,19.66141,19.355,0.355504,0.4630319,0.08911399,0.04901786,0.05550735,0.1477789,0.087915
2051,SN 2001gl,210.31917,5.21358,SN Ib/c,,Anon.           ,,,,,,,,0,1,,23.7,,2001-04-15 00:00:00,,,1237654881271873760,6,0.0928912605428268,210.320723353104,5.21364247456175,22.6853,19.96986,18.58835,17.92759,17.55471,0,0.3323803,0.01709671,0.008736443,0.00767197,0.01424766,0
2041,SN 2001gb,149.754,17.82011,SN Ia,,IC 582          ,,,,,,,,0,1,,16.8,,2001-11-20 00:00:00,,,1237667733957378150,6,0.0289919594456992,149.753512403183,17.8202441543948,21.67157,21.53339,21.78399,21.86563,22.73372,0,0.1431347,0.06718826,0.108691,0.1646223,0.6404766,0
2040,SN 2001ga,36.96567,0.62247,SN Ia,,Anon.           ,,,,,,,,0,1,,19.5,,2001-11-12 00:00:00,,,1237663784750416762,3,0.0449959357465113,36.9651544320559,0.621925372202245,22.24832,21.57204,20.70946,20.76079,21.23249,0.324492,0.401794,0.1157983,0.08074486,0.1361284,0.6761503,0.065272
2019,SN 2001fg,318.18846,-0.87672,SN Ia,,Anon.           ,,,,,,,,0,1,,19.2,,2001-10-15 00:00:00,,,1237666210341913247,3,0.0845619556044682,318.189370891219,-0.875644461287751,18.66445,17.26362,16.64178,16.3034,16.08372,0.05352,0.04999582,0.006836055,0.005849268,0.006069977,0.01760618,0.017422
2018,SN 2001ff,134.25404,13.19986,SN II,,UGC 4685        ,,,,,,,,0,1,,17.1,,2001-11-02 00:00:00,,,1237670596015816807,3,0.0543956478292035,134.254545911959,13.1990988751089,15.74222,14.25873,13.55743,13.15609,12.90064,0.03093,0.008640122,0.002161528,0.002067147,0.002065575,0.003875357,0.007978
2017,SN 2001fe,144.48792,25.49481,SN Ia,,UGC 5129        ,,,,,,,,0,1,,16,,2001-11-02 00:00:00,,,1237667112260665443,6,0.0156868662885946,144.487643790759,25.4948887268878,24.01575,22.46888,22.75253,23.47606,22.82689,0,0.6360679,0.1206397,0.2141923,0.4806843,0.5887558,0
2015,SN 2001fc,317.11121,18.18806,SN II,,UGC 11683       ,,,,,,,,0,1,,17.5,,2001-10-28 00:00:00,,,1237666430433493242,3,0.0501905734246236,317.112050308898,18.1883098537865,22.25227,20.19306,19.23369,18.99124,18.62316,0.20909,0.2558081,0.02412325,0.01664188,0.02085936,0.0496251,0.047066
