id,label,ra,dec,mag
24076073450188672299,SN,17.351,19.93094,19.2
27321376420089274045,SN,216.94321,6.59339,18.7
72668034883398684758,SN,242.67367,15.29403,20.1
27084748943030765764,SN,357.02471,28.23894,18.9
71154565123286452245,SN,253.66046,16.04992,19.4
23178215208484235940,SN,262.19304,22.17786,19
21816728431383499623,SN,244.68267,3.04725,19.6
23059102220687599362,SN,239.92471,2.2845,18.2
39253461150120434459,SN,355.97962,27.10675,17.9
76740439924351935788,SN,230.77025,8.78214,18.7
43683335411556015774,SN,333.71733,6.73158,19
6265061958473150793,SN,212.54704,8.31106,20.1
32287176176964916143,SN,210.57042,13.10081,18.8
71158142138181808075,SN,197.45975,20.745,19.3
19040395465782084133,SN,258.17662,6.202,19
24205819267884141300,SN,221.94725,16.83142,19.4
21864514160987164317,SN,233.71825,7.01489,19.7
34917611921455216971,SN,327.38575,19.029,20.3
8828249295040489103,SN,340.70408,24.04644,18.2
78953226327944108415,SN,238.44279,-27.03764,18.2
44758137968939328096,SN,326.31775,11.04683,17.9
39269820628293611609,SN,320.51429,5.15169,19.6
4760642973237802840,SN,192.80312,-9.02922,19.6
72978713443165677055,SN,219.16117,14.67061,19
60077739186476738831,SN,210.21258,22.95789,19
64879755055702358451,SN,200.47879,23.04078,18.8
43001131261763479652,SN,314.85708,3.65347,19.1
99024004195968569647,SN,243.51917,8.92222,19.7
6260159944125467576,SN,250.48333,15.38308,19.9
31413891977688373070,SN,235.26196,0.24956,19.4
7084615071033045718,SN,229.65329,9.85478,18.5
64005281639799922313,SN,159.04242,34.54261,18.2
1995363711222892368,SN,230.69083,17.22228,18.9
75476698857833120934,SN,225.72967,7.20156,19.6
34591106013595700955,SN,209.22596,10.84422,17.3
36422890699430464627,SN,187.85596,-4.48708,17.2
66956428887009913524,SN,167.58321,-1.33889,19.4
19066672491239643909,SN,243.608,5.15586,19.7
94621303230023212514,SN,178.15292,12.33733,18.8
22097309970942397825,SN,160.06392,18.27806,19.6
10949430431777631869,SN,187.43221,-14.71981,19.2
6837035457315373455,SN,211.91621,19.468,19.7
94635866824801592757,SN,208.20825,20.49708,18.2
24044365329169865079,SN,177.21317,10.063,19
87671821587752758212,SN,169.29292,-6.19683,18.3
47097024416269801174,SN,166.27358,8.64958,19.7
39914444269196337509,SN,148.90325,7.30417,18.8
84006012356125050314,SN,137.87533,8.45783,19
58245074253086533535,SN,154.78954,36.84856,18.2
19378285482453137038,SN,219.53117,-8.59881,19.1
75723654994106120581,SN,309.54687,6.89789,18.1
56403383095688405826,SN,357.4125,29.93114,15.9
71282241585692532461,SN,333.66846,5.08025,15.8
41228821918023651970,SN,190.553,-17.40214,17.7
67079796117166570120,SN,275.765,29.89708,16.6
62597002002594950375,SN,333.48246,13.75664,18
54504827903818800441,SN,190.68825,55.14919,16.1
79091691860536298414,SN,267.08829,54.15144,17.6
98672981083038529943,SN,275.77329,29.90028,18.5
79664510224190543305,SN,149.98233,-29.61758,15.9
15527576530469185588,SN,176.44104,19.77053,17.5
95459623233292283226,SN,237.44925,-29.38714,17.2
50756860296028905039,SN,201.38992,-24.65225,17.7
44810757125228516225,SN,230.78192,8.52931,17.9
13083714851634295837,SN,182.57483,48.72542,17.4
28433630324953420839,SN,212.17492,-21.59678,15.9
14773436624235222274,SN,209.57167,-23.37242,16.8
60813827459091571929,SN,202.77421,-15.10183,16.5
79894018453654282712,SN,194.22404,22.37281,16.7
95647293079533589259,SN,236.18367,4.47031,19.1
48471673227172008719,SN,165.673,-1.64208,18.6
16447538027797533019,SN,257.75829,24.51011,17.3
95568144589056896055,SN,233.54529,7.09686,19.6
31333066830019990050,SN,176.84962,6.64633,19.3
40296611158151740483,SN,216.94887,12.81308,15.6
72564158208833036291,SN,121.69408,22.41278,19.8
38832349309516088937,SN,168.91637,-4.37994,19.5
21047812760218606633,SN,236.76962,-6.72725,18.8
34684555202147909349,SN,141.00229,5.20694,15.6
10304725136717672798,SN,161.12054,23.83631,19.6
50465941258383704825,SN,171.25958,-9.79828,16
4146155245984703147,SN,232.18992,58.87022,16.5
71765725612376736601,SN,245.54413,-1.51428,15.1
74908378647456616422,SN,199.83412,8.92897,18.3
98266882375078507656,SN,177.35908,51.82272,17.7
28085629009519481390,SN,213.80021,15.73661,17.8
84830443210384307563,SN,189.52771,-0.03094,16.8
67036814328492692553,SN,127.88867,-1.19944,18.4
66677114620061353417,SN,169.81071,20.80903,16.1
28539215896774440360,SN,105.28108,51.26592,17.2
73981290388892060375,SN,229.17763,7.39661,18.2
43133899404561562590,SN,126.34917,69.90817,18.9
9516825827930402707,SN,124.31187,1.20192,17.1
83626333031412425520,SN,125.68025,22.55469,17.2
7969439055980275809,SN,149.35067,-19.35642,18.1
84053000778883212989,SN,158.67987,11.19397,15.5
9587892489323224055,SN,107.94212,49.85372,17
21402054458478127307,SN,222.80117,-21.392,17.7
52211136588957254148,SN,141.90004,-80.17756,15.8
83869730172983997291,SN,200.25804,58.55067,17.5
36067611516867352772,SN,132.09179,18.32572,18
70972004512476615813,SN,239.09608,16.51608,15.5
30262104237834024557,SN,214.20725,10.80669,17.7
96005046456226568759,SN,179.68217,27.45033,17.5
7910924938821200349,SN,161.64008,13.75258,17.8
36011670887446652498,SN,149.827,-19.47383,16.6
40477675349489220420,SN,80.16979,8.80444,18.2
7030585187229637542,SN,191.97687,54.01033,16.4
75614249518547240818,SN,243.22392,-21.63019,18
50793164504313478954,SN,60.57708,25.81856,17.8
13474258990712737484,SN,150.39996,21.61167,18
11261598012809415285,SN,215.58775,-0.39381,15.4
69940272512639285203,SN,255.46646,79.03183,17.5
77419773981483210590,SN,261.10242,44.93775,17.4
34937122624344755587,SN,251.75983,40.14656,17.5
96781577533046438905,SN,252.87137,-3.09267,17.8
87513809965475615259,SN,180.11537,-1.081,15.7
76863037511684196022,SN,78.92783,19.36375,17.5
50544316198856357403,SN,45.64967,-22.89725,17.5
41684384577691341361,SN,217.56042,-36.96475,15.3
31434455395477379243,SN,200.45208,-13.21581,17.1
41508933079564578791,SN,156.77325,-3.30142,17.9
92212635124701968203,SN,76.27971,-18.98886,17.5
52066963415592338704,SN,225.19054,49.99008,16.9
416566488174643087,SN,150.13025,4.40728,16.7
36001112310307663774,SN,116.65637,44.78947,16.9
41211848301598936794,SN,228.28362,41.26114,17.8
73394927512168794692,SN,149.73504,-18.81983,18
96000945642342258575,SN,224.02158,45.40469,16.8
74101575601701720773,SN,192.25521,-9.45283,17.3
72366909297382143248,SN,181.14237,20.19172,19.2
28549296017268621368,SN,10.9675,0.79322,16.8
29530369809665413702,SN,138.60921,36.11456,17.2
30846339604862942700,SN,34.71542,33.72869,18.2
75066233054783840000,SN,179.80479,-1.60525,18
84121461467821044410,SN,128.75825,-8.33758,17.7
84788239526589117642,SN,2.04087,27.00317,17.5
9374160479332723073,SN,195.81283,50.61881,17.3
9916562640388393927,SN,36.64337,-15.84347,15.9
44489719252728326262,SN,49.66129,37.60733,18.2
26358071901603747600,SN,197.20542,-6.78361,15.9
28127354689486166145,SN,338.87958,34.80183,16.7
72550173623218608832,SN,6.31942,12.88681,16
52377085691108456406,SN,170.95654,21.47786,21.5
96711943428869690981,SN,136.63525,10.15797,22.1
24603544789238438345,SN,119.69133,54.0215,21.6
23259698690042140506,SN,36.58892,-8.9055,22.7
76705301905236252851,SN,36.48754,-8.76064,21.7
76055623613024590046,SN,32.61262,-4.28561,22.9
71903847141676365173,SN,17.689,0.56792,20.5
20962201903471619046,SN,17.61158,-0.56875,22.6
95036473699025411363,SN,17.22596,0.29903,21.6
67995302928236928924,SN,38.89258,-8.57278,23.5
94799270870345741899,SN,37.48558,-7.99744,22.2
83108693159548916178,SN,32.69971,-4.41583,23.4
5515121513287424738,SN,32.57787,-3.54064,22.5
29956195276908769417,SN,37.12308,-7.89125,23.2
66769188130575023208,SN,32.50292,-4.10025,22.1
87084097261097628913,SN,32.3085,-4.62006,23.4
16284840884758988431,SN,31.89329,-4.00117,23.2
18184450774246240989,SN,31.40008,-5.14619,23.2
97128646959378092948,SN,17.32208,0.15314,21.2
60808824259090960033,SN,17.322,-0.67444,21.5
32011976583635147141,SN,16.96933,0.46536,21.3
8909731682180711832,SN,17.347,0.71175,22.4
90620735030902943289,SN,352.30471,-8.79947,20.8
20434287694751682176,SN,352.25404,-8.90117,20.5
8896866587105628680,SN,31.05904,-4.67186,22.2
85529935922597297745,SN,191.56592,11.43231,16.7
16548578373468742087,SN,122.92912,41.55467,15.8
72612558306592302457,SN,29.56567,36.34936,15.1
60370326029151826575,SN,47.00817,0.94344,22.3
50105762689681852052,SN,56.31454,-0.12856,22.3
15378639542670461349,SN,52.46008,0.29508,22
32810516146527245657,SN,355.71858,-0.55636,22.6
54826852452094214059,SN,35.27167,0.82839,22.6
65259570218295476193,SN,7.95133,-0.51394,21.9
33600800298190356638,SN,16.25083,-0.37464,22.7
29105993653300643164,SN,336.36771,0.26528,22
68825520832920881105,SN,191.737,36.53383,17.7
46511174434473449775,SN,179.67071,27.46044,18.3
12782928252608398348,SN,215.11442,35.19519,17.6
39077223399649226923,SN,0.89592,23.19617,17.4
27152697430435031994,SN,31.79842,-3.95303,23.5
10853611913726722029,SN,17.72987,-0.46453,23.5
84961081755871606785,SN,38.45479,-8.98769,21.5
72039270852549902989,SN,31.57604,-4.85919,23
84905219919884206311,SN,38.37283,-8.50331,22.6
30970203624209579066,SN,38.06646,-8.80953,22.3
3324852884073020182,SN,32.64083,-4.06772,21.6
27083927111006206149,SN,32.59337,-3.55258,23
67017919572338398052,SN,32.46383,-3.72567,22.6
94333357887093823719,SN,32.29608,-3.745,23.2
86003255463414497601,SN,32.05433,-3.77275,21.6
67591073350232955846,SN,32.04854,-3.86114,22.5
74965807771868145279,SN,18.70021,0.11092,22.7
19858355017842586958,SN,18.60062,1.04428,21.9
11045855321844289961,SN,32.54258,-4.73681,21.8
6904844825076820040,SN,31.62629,-4.09183,20.8
35172073213796974690,SN,31.31225,-4.81436,21
72282448635592453881,SN,56.52825,0.38975,19.7
30204993700165009630,SN,114.96292,34.95931,19.4
25521099731748734039,SN,355.79287,-20.68158,19
7525596136428853334,SN,54.53987,2.43489,19.4
18591285669921228794,SN,30.00296,24.9375,19.5
52017724989896650975,SN,37.45917,23.09264,20
98219799762486179578,SN,22.83267,-13.936,19.6
20670627985479751547,SN,8.28804,-13.4545,16.5
52577285052453888339,SN,36.36912,7.28403,19.7
86473324881079678681,SN,130.84525,-3.57117,19.7
55212581971305950734,SN,62.273,34.63767,18.3
46466920153153896223,SN,57.82021,26.83483,19.8
40380867765921342223,SN,349.01817,-8.18394,18.9
29416314460692525126,SN,21.649,7.81208,19.8
48211856286605762503,SN,345.55379,-15.02261,19.8
1543184712397100087,SN,109.10212,27.62375,16.1
7067403857278280897,SN,70.259,-12.43403,19
30387239190244679205,SN,33.98933,-21.90539,19.6
14421220545698973323,SN,64.71858,8.91172,19.4
33147100270517630980,SN,353.13325,8.90481,19
23159050798886451459,SN,28.324,9.38911,19.2
52560305642508871676,SN,25.41275,6.32247,19.7
1913883725093702227,SN,349.80842,4.99444,18.9
86013239159696724265,SN,5.57608,27.88886,19.8
42773865129568347017,SN,353.85454,7.11289,17.7
5207667594055988330,SN,35.60383,5.36703,19.8
64583150375749789369,SN,6.34046,17.86342,20.2
19880184136489036781,SN,356.4005,-12.19861,19.2
71297584780327749944,SN,15.68013,27.6985,19.6
84148931619406489319,SN,47.19533,18.94056,17.9
44687589485573658293,SN,27.13479,18.20544,18.8
95197683480688761178,SN,324.25612,-17.66942,18.9
52788280285589675840,SN,55.01133,-4.57186,18.9
6033238724938787102,SN,8.36383,11.88744,19.8
71220181606842933794,SN,129.50479,-9.81836,17.9
46542641971525854269,SN,79.96012,-20.96844,17
62950656686585099684,SN,220.62771,28.72386,17.1
76328766678051997126,SN,120.03487,56.36881,18.9
49251139881912792905,SN,116.93558,48.22178,17.9
43253174656849307090,SN,40.60029,-0.79653,22.6
34611967708933703549,SN,27.53796,0.42047,22.8
6768891900193113146,SN,336.38492,0.15419,21.4
8953053891080843097,SN,302.77337,-0.31994,21.4
16788055605514140015,SN,27.5815,0.88489,22.2
96232526953067894673,SN,326.97092,0.70683,22.4
40188116774456104416,SN,328.57537,0.447,22
47809420100524537030,SN,57.9885,-0.39661,22.3
42462050689705944634,SN,348.08325,-0.53442,22.8
31025699207538313860,SN,347.02142,-0.17608,22.6
76610417766186653155,SN,312.83267,-0.95233,22.6
22319443402391298607,SN,52.06104,-0.20097,22.3
48254514506353994082,SN,45.29054,-0.02625,23
84196030370469703671,SN,43.78433,0.23478,22.7
55782758982108059192,SN,340.42521,-0.13692,21.3
51894999053854198084,SN,353.32125,0.96111,22.3
76288197305744262399,SN,341.61233,1.15081,22.6
90272931888620501331,SN,54.62279,-0.67558,21.4
49133802899869919353,SN,40.72425,0.89286,21.5
40065023680557553223,SN,36.81737,-0.39347,22.1
84267560588442002734,SN,25.93875,-1.11192,22.2
87820101285162446257,SN,23.56121,-0.40364,21.7
36680690115468601134,SN,21.27937,-1.21894,22.2
81242026281538424593,SN,12.24362,0.47694,22.6
61972950684168903580,SN,305.81321,-0.8485,21.4
58257979008053965086,SN,57.26187,-0.53278,21.6
6255000911912978261,SN,328.7095,0.93367,21.7
89545252099549932579,SN,328.61217,0.58853,21.9
66659899024505574365,SN,346.24937,-0.87336,21.4
75757391685176499364,SN,339.32646,0.73814,22.2
80674540517197576605,SN,330.81917,-0.60683,22
80997038626948693910,SN,323.6395,-0.88583,21.3
17257078060099344269,SN,51.83629,1.08967,22.1
93363498773645245465,SN,25.43804,-0.18914,22.5
3174671988762990351,SN,5.78821,-0.05364,21
3642059063271858430,SN,352.94217,-0.66806,21.1
95569149723899666260,SN,26.04408,-0.15589,22.5
59455694381490087898,SN,11.68146,-1.03292,21.9
45354068808341762324,SN,38.09979,-0.71358,22
94386520510251282336,SN,332.22317,0.89733,22.3
24355247493068142028,SN,313.49292,-0.36006,22.4
72088502612340777007,SN,113.906,66.41389,17.7
26921121383693886439,SN,185.48042,4.48797,14.9
37630952350046946235,SN,174.30458,15.43536,16
3740182357104182620,SN,33.77017,-20.76617,17.4
81681267510631133752,SN,43.75421,16.00967,17.2
92057097110556802182,SN,177.01446,30.35667,16.3
18289731533298147774,SN,176.00029,19.97731,15.8
28353359307285501337,SN,320.38275,0.99331,21.6
40804970852483923277,SN,329.94679,-0.73322,22.1
7424508585359742313,SN,328.99371,-1.07019,20.7
22010359196132465512,SN,20.57867,1.01061,21.5
56526182053152112018,SN,352.02996,0.85636,21.6
2111805960052446240,SN,16.86808,-0.26936,21.8
62486024715095378087,SN,17.20542,-0.98956,22.2
65354715513957520071,SN,8.97104,0.25842,22.3
60981112808047377433,SN,355.302,-1.10581,22.2
39554923471976358376,SN,303.01779,0.57061,21.8
24088290034689108566,SN,8.10775,-1.054,21.5
32394420003921592306,SN,350.3625,1.13247,22
88830558118236740309,SN,31.97629,-0.53539,22.1
71618855780424647569,SN,345.70146,-0.87642,22.3
41512531486453277437,SN,27.95046,0.26342,19.9
63690882500061494077,SN,320.92892,-0.84347,20.7
55361256939992985309,SN,14.12171,-1.22669,19.8
42701351852223243308,SN,9.82212,0.08392,19.8
30732442641693218085,SN,53.37762,-0.67728,22.1
49331549248932597058,SN,30.73312,-0.53386,21.3
57667807308985329213,SN,3.12442,-0.97728,22.1
42652209610399054575,SN,340.82917,0.26292,21.9
15439337753014112553,SN,43.49546,0.98697,22
89433661599224734424,SN,323.38425,0.78483,20.6
95270373517736901525,SN,89.09796,85.91078,15.8
14015109440012846937,SN,31.10008,9.67728,19.7
92570538648465216809,SN,46.6645,0.06403,21
63960038203805859526,SN,332.08933,-1.14881,21.4
40001467408889515630,SN,26.42092,-1.05439,22.4
93632352135963192565,SN,348.16408,0.26694,22.5
7955829354889001075,SN,30.43629,-1.03242,21.8
18586448106960249132,SN,44.06921,-0.41078,21.7
27504932913713133738,SN,21.11762,0.07439,22.6
96288005403172198819,SN,313.71837,-0.19483,22.9
78994167886666030825,SN,40.21071,0.65878,23
54254129954426198182,SN,5.53029,-0.09564,22.4
71154237642451775786,SN,0.37483,0.27597,22.9
29611366992932989340,SN,18.40767,0.42386,21.1
89893753694634381432,SN,341.24608,-1.00661,22.1
56980519070469575033,SN,13.84375,-0.38881,21.5
12500885955835444232,SN,36.7225,-0.32781,22.8
74917283732682667580,SN,32.82946,-0.99825,22
8841689917148431058,SN,317.64504,-0.12319,22.5
92628540743523394626,SN,190.91975,16.38725,15.3
2363838970822645004,SN,300.86387,0.57022,21.2
77364652086649160730,SN,51.28529,-0.04058,22.1
75529898884452645616,SN,37.73108,0.94631,21.9
38325921483230359894,SN,336.00283,0.82136,21.2
33144603749688429079,SN,14.87967,-0.25653,22
31721100256098013308,SN,309.5855,-52.11553,17.3
13640920678897431776,SN,50.6785,-37.20792,15.6
22145570421813518964,SN,121.55162,-27.56261,12.7
35342405204359144381,SN,258.00083,46.55578,16.9
12693009308052817933,SN,11.66062,36.33272,18.2
56171434091991607003,SN,16.95162,-0.10986,23
6926828629584656059,SN,17.20275,0.28956,22.9
47058939913370829783,SN,17.18325,-0.52683,22.9
45540505029393262213,SN,37.57046,-8.67981,22.4
57005897334625030153,SN,32.26267,-3.47439,23.1
21749358940087961489,SN,31.47933,-4.01478,23.4
25918294100170857749,SN,18.80579,0.39925,22
48052671100228266243,SN,37.90729,-8.11117,22
3144866142344697720,SN,37.6555,-7.95122,20.9
41589648714265851525,SN,18.69662,0.17036,22.5
84691611570635326957,SN,17.88121,0.4095,22.2
75878912407961614674,SN,38.01083,-9.12256,22.3
46290188476402208491,SN,37.72625,-8.96169,21.6
92997885788631330042,SN,18.79854,-0.46753,22.8
92953668304068157252,SN,36.91975,-8.16894,22.4
98310729094268286320,SN,38.67658,-8.51108,21.9
16029956825079238238,SN,37.54325,-8.115,22.3
8533992734291381285,SN,32.14029,-3.95358,21.5
97221129941092684517,SN,173.01375,36.701,17
37840633733030566940,SN,138.82346,-25.60008,17.6
13401150477100835131,SN,34.24954,30.69928,19.1
48315929689984757706,SN,27.169,-0.57658,21.5
17775373935590150645,SN,39.72067,0.09008,21.9
87035274450848565617,SN,34.1495,-0.15514,22.2
23446738907090906015,SN,6.77367,-0.12597,21.8
48994764757102981121,SN,323.57992,0.58911,22.9
83390801523187919749,SN,348.83296,-0.56258,21.3
55155520104534709789,SN,335.05333,0.40994,22.1
31292467870892061715,SN,331.86725,-0.90342,22.5
69698510178949805004,SN,53.01917,-0.10017,23.1
61544071088784893516,SN,2.68175,0.20131,23.5
6204797599872084511,SN,106.38887,33.83369,19.4
62144157552749332972,SN,351.715,9.33267,19.4
61834675730802701000,SN,41.74017,39.01111,18.8
12677404940161677637,SN,69.62287,44.03375,18
20013773093363813886,SN,75.17496,63.25528,18
77257994402534183909,SN,8.86587,2.93075,16
69026229111666533743,SN,341.10188,-0.16497,20.2
37059181375356479869,SN,49.86746,-0.31803,20.9
79090305277013115499,SN,340.70142,-0.90175,21.2
79558591505528519328,SN,326.8475,-0.49467,21.4
84817375494025782252,SN,319.66833,-1.02428,21.5
16016307605247963192,SN,55.56112,0.47828,21.1
23503719139538963647,SN,33.74158,0.6025,21.2
47872049627931782027,SN,0.77775,0.91378,19.5
6814184754246943645,SN,354.55667,1.24911,22.5
