ID,RA,DEC,Label,Redshift,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS distance,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS obj,SDSS run,SDSS rerun,SDSS field,SDSS camcol
1644,352.64917,0.27778,SN,,,,,,,,,0,1,,24.5,,11/3/1999 0:00,,,1.24E+18,3,0.1136794,352.6473233,0.278203562,22.88059,22.62982,21.38194,20.9481,20.21957,496,4874,301,372,4
1643,352.45087,0.14083,SN,,,,,,,,,0,1,,24.9,,11/3/1999 0:00,,,1.24E+18,3,0.096638622,352.4521855,0.139900705,24.73685,23.8462,22.32836,21.21362,20.51624,930,4263,301,65,4
1642,352.06208,0.08517,SN,,,,,,,,,0,1,,24.7,,11/3/1999 0:00,,,1.24E+18,3,0.035815857,352.062043,0.085765782,26.00481,22.22295,21.93548,21.71101,20.63198,1248,4263,301,62,4
1637,63.69062,6.64286,SN,,,,,,,,,0,1,,24,,11/3/1999 0:00,,,1.24E+18,3,0.185389446,63.69128619,6.645878137,24.38488,25.36329,22.58718,24.15542,23.8274,160,6514,301,24,5
1633,37.2245,1.27339,SN,,,,,,,,,0,1,,24.3,,11/3/1999 0:00,,,1.24E+18,3,0.027232308,37.22404626,1.273375087,22.93212,23.42983,23.18078,21.90011,22.47897,1038,7675,301,117,1
1631,37.04863,0.72758,SN,,,,,,,,,0,1,,24.1,,11/3/1999 0:00,,,1.24E+18,6,0.158137667,37.05121248,0.727052373,21.61745,18.94853,17.4593,16.57972,16.10215,229,2820,301,113,5
1630,36.99304,0.66022,SN,,,,,,,,,0,1,,22.4,,11/3/1999 0:00,,,1.24E+18,3,0.020343596,36.99336382,0.660320585,24.92852,22.7653,21.80248,21.33671,21.87027,667,2820,301,113,5
1628,38.47662,0.54878,SN,,,,,,,,,0,1,,23.1,,11/2/1999 0:00,,,1.24E+18,3,0.020895986,38.47677525,0.548468248,23.20471,21.88954,20.2607,19.69891,19.43837,307,4263,301,373,5
1626,45.82287,0.05183,SN,,,,,,,,,0,1,,25.3,,10/4/1999 0:00,,,1.24E+18,3,0.126382061,45.82086646,0.052480094,24.0436,23.69248,22.72449,22.80563,22.57251,601,4263,301,422,4
1625,45.62671,0.17056,SN,,,,,,,,,0,1,,24.8,,10/4/1999 0:00,,,1.24E+18,3,0.10006806,45.62629444,0.168944799,22.19938,22.41611,21.40725,20.69985,20.60086,957,4263,301,420,4
1623,339.3735,-0.19336,SN,,,,,,,,,0,1,,23.8,,10/4/1999 0:00,,,1.24E+18,3,0.025389628,339.3738886,-0.193527525,23.94518,23.89285,22.47719,22.96544,21.64894,1290,4207,301,234,3
1614,38.18083,22.45222,SN,,,,,,,,,0,1,,18.5,,11/2/1999 0:00,,,1.24E+18,6,0.088450514,38.17923598,22.45227391,24.62308,24.77401,22.92853,22.60375,22.60805,110,7709,301,105,6
1610,40.055,4.91481,SN,,,,,,,,,0,1,,19.6,,10/2/1999 0:00,,,1.24E+18,6,0.090221401,40.05560679,4.916186804,24.77755,24.45841,23.89873,24.26045,21.47561,172,7718,301,255,5
1609,18.87375,-4.51339,SN,,,,,,,,,0,1,,19,,10/3/1999 0:00,,,1.24E+18,3,0.241998582,18.87020168,-4.515327777,24.28306,23.68925,22.59873,22.16502,21.36987,666,7865,301,40,4
1601,14.6925,12.74583,SN,,,,,,,,,0,1,,17.5,,10/9/1999 0:00,,,1.24E+18,6,0.058899916,14.69159292,12.74540464,24.64736,22.44886,22.16937,22.12488,21.72188,155,7773,301,406,4
1596,26.85871,-0.03533,SN,,,,,,,,,0,1,,23.3,,9/9/1999 0:00,,,1.24E+18,3,0.051224401,26.85802,-0.035832768,21.35888,21.13121,20.07904,19.91134,20.07849,690,4874,301,600,3
1594,24.2635,0.03275,SN,,,,,,,,,0,1,,23.4,,9/8/1999 0:00,,,1.24E+18,3,0.013169116,24.26346761,0.032532918,22.68283,20.9658,19.60851,18.88115,18.44685,333,4263,301,278,4
1593,23.95637,0.14397,SN,,,,,,,,,0,1,,21.7,,9/8/1999 0:00,,,1.24E+18,3,0.017304637,23.95662644,0.143838019,22.85519,23.06169,22.41196,21.95224,21.57321,431,4263,301,276,4
1592,23.49771,0.07092,SN,,,,,,,,,0,1,,22.2,,9/8/1999 0:00,,,1.24E+18,3,0.011556351,23.49773862,0.070729532,22.62926,20.47556,18.96301,18.3652,17.90204,202,4263,301,272,4
1591,20.72,-0.27244,SN,,,,,,,,,0,1,,24.1,,9/7/1999 0:00,,,1.24E+18,3,0.037975608,20.72063249,-0.272463689,25.15591,22.66294,21.41306,20.70255,20.27238,963,4263,301,254,3
1590,17.24567,0.00689,SN,,,,,,,,,0,1,,21.8,,9/9/1999 0:00,,,1.24E+18,3,0.01010316,17.24576149,0.007031365,22.33036,21.59191,21.05854,21.07817,20.70129,501,4263,301,231,4
1589,16.77475,-0.13161,SN,,,,,,,,,0,1,,22.8,,9/8/1999 0:00,,,1.24E+18,3,0.01414543,16.77464949,-0.131823257,21.93624,21.16975,20.52634,20.44698,20.16069,247,4858,301,466,3
1588,11.42621,0.05617,SN,,,,,,,,,0,1,,23.5,,9/4/1999 0:00,,,1.24E+18,3,0.033297356,11.4256837,0.056346026,24.45814,21.67816,20.03483,19.50565,19.11482,568,4263,301,192,4
1586,345.07317,-0.08681,SN,,,,,,,,,0,1,,22.1,,9/2/1999 0:00,,,1.24E+18,3,0.081879442,345.0720806,-0.087631945,21.41526,19.39276,18.16716,17.66351,17.31006,204,4874,301,321,3
1583,343.37446,31.64525,SN,,,,,,,,,0,1,,18,,8/20/1999 0:00,,,1.24E+18,6,0.059049279,343.3749561,31.64613892,22.10509,21.9253,22.35258,22.71132,22.8269,297,8115,301,155,6
1579,22.86217,14.28492,SN,,,,,,,,,0,1,,16.7,,8/12/1999 0:00,,,1.24E+18,6,0.10627183,22.86035897,14.28468125,23.37554,22.9743,22.86998,23.3603,22.6303,213,1904,301,298,3
1575,227.86837,13.48492,SN,,,,,,,,,0,1,,16.7,,7/23/1999 0:00,,,1.24E+18,3,0.119631471,227.866872,13.48355854,15.81955,13.90402,13.02376,12.60465,12.35749,102,5326,301,183,5
1561,198.269,46.26464,SN,,,,,,,,,0,1,,20.8,,6/13/1999 0:00,,,1.24E+18,3,0.049178318,198.2701161,46.26436343,22.49522,21.6929,20.68154,20.18305,19.89292,520,3716,301,100,2
1554,227.82992,61.11983,SN,,,,,,,,,0,1,,17.1,,6/5/1999 0:00,,,1.24E+18,3,0.175259643,227.8295572,61.12274573,21.65551,21.18235,21.12203,21.09846,22.44188,86,2206,301,67,5
1552,212.23579,-0.09742,SN,,,,,,,,,0,1,,21.9,,4/16/1999 0:00,,,1.24E+18,3,0.03909284,212.2353117,-0.096977592,22.83309,21.87741,20.67683,20.22847,19.96951,767,756,301,644,3
1551,153.51025,-0.23403,SN,,,,,,,,,0,1,,19.2,,4/17/1999 0:00,,,1.24E+18,3,0.086647253,153.5097248,-0.235375218,23.11569,22.42951,21.87584,21.71136,22.26587,565,1473,301,70,3
1550,223.05292,27.90617,SN,,,,,,,,,0,1,,19.3,,5/15/1999 0:00,,,1.24E+18,3,0.024099184,223.0524884,27.90629594,22.20657,20.40905,19.60167,19.19928,18.85502,320,4570,301,102,1
1549,253.69037,39.98719,SN,,,,,,,,,0,1,,19.8,,5/13/1999 0:00,,,1.24E+18,3,0.004094436,253.6904572,39.98717602,22.96173,21.32496,20.43661,20.08288,19.68564,763,2335,301,42,6
1547,203.37379,33.05636,SN,,,,,,,,,0,1,,15.9,,5/22/1999 0:00,,,1.24E+18,3,0.080745642,203.3739316,33.05770051,25.91799,24.99409,23.82067,22.61034,22.44271,75,4552,301,203,2
1546,172.21487,57.13444,SN,,,,,,,,,0,1,,18.3,,5/16/1999 0:00,,,1.24E+18,3,0.012981169,172.2150753,57.13425453,18.54397,17.51805,17.1203,16.86074,16.69232,141,2826,301,248,4
1544,240.67513,37.35956,SN,,,,,,,,,0,1,,16.3,,5/8/1999 0:00,,,1.24E+18,6,0.037610996,240.6753305,37.36016626,23.04231,21.63522,21.29306,21.00872,21.11971,102,3918,301,280,5
1543,246.45171,40.34233,SN,,,,,,,,,0,1,,16.1,,4/4/1999 0:00,,,1.24E+18,6,0.141629705,246.4490044,40.34347863,24.20204,22.06903,20.48579,19.36497,18.76849,34,3226,301,94,5
1534,257.90738,72.42097,SN,,,,,,,,,0,1,,17,,4/9/1999 0:00,,,1.24E+18,6,0.138728047,257.9118443,72.42284835,25.54076,24.15453,22.77246,23.54608,22.43762,415,2392,301,56,3
1527,191.2535,-6.45839,SN,,,,,,,,,0,1,,20.5,,3/15/1999 0:00,,,1.24E+18,3,0.066512366,191.2524301,-6.458704005,20.34702,19.2749,18.75101,18.43569,18.34492,314,6121,301,119,3
1522,163.69571,61.28889,SN,,,,,,,,,0,1,,16.8,,3/29/1999 0:00,,,1.24E+18,6,0.035208968,163.6954135,61.28945927,21.23451,21.17818,21.43875,22.78768,22.82815,102,1896,301,100,5
1519,125.91083,18.30567,SN,,,,,,,,,0,1,,15.8,,3/10/1999 0:00,,,1.24E+18,3,0.166702231,125.9123436,18.30329209,22.41434,22.84437,24.71759,24.3618,22.82689,46,5037,301,88,4
1515,154.83071,-2.8275,SN,,,,,,,,,0,1,,20,,2/23/1999 0:00,,,1.24E+18,3,0.040229735,154.8309986,-2.826894622,20.6078,18.36532,17.57882,17.1407,16.91472,197,1241,301,110,2
1511,210.99133,15.85256,SN,,,,,,,,,0,1,,18.5,,3/20/1999 0:00,,,1.24E+18,3,0.080307856,210.9902146,15.85336007,22.89431,20.40135,20.3025,19.7541,20.15396,401,5326,301,73,4
1507,155.79708,17.985,SN,,,,,,,,,0,1,,18.8,,2/18/1999 0:00,,,1.24E+18,6,0.090781716,155.7954947,17.98512517,24.36996,21.90998,20.64593,19.52509,18.92904,120,5312,301,157,4
1506,139.12858,13.65061,SN,,,,,,,,,0,1,,18.3,,2/18/1999 0:00,,,1.24E+18,3,0.067354814,139.1283061,13.65170057,21.59039,20.13134,19.63626,19.46217,19.36136,705,5312,301,46,2
1505,140.06667,0.561,SN,,,,,,,,,0,1,,19.7,,3/6/1999 0:00,,,1.24E+18,3,0.023993303,140.0670624,0.56107721,21.99151,20.29224,19.41503,19.0464,18.76891,567,1239,301,132,5
1500,126.04533,12.11628,SN,,,,,,,,,0,1,,17.8,,2/18/1999 0:00,,,1.24E+18,3,0.093356004,126.0441202,12.11526919,20.80975,18.94393,18.24922,17.88838,17.7107,187,5194,301,84,4
1488,126.92512,21.48744,SN,,,,,,,,,0,1,,15.5,,2/11/1999 0:00,,,1.24E+18,6,0.077260708,126.9257631,21.48858019,24.20272,23.85135,22.82743,22.55749,22.47615,94,6728,301,121,4
1690,133.63429,36.51142,SN,,,,,,,,,0,1,,16.1,,1/23/1999 0:00,,,1.24E+18,3,0.134339731,133.6326408,36.50961555,17.27238,15.5351,14.7652,14.36892,14.03248,205,2964,301,62,3
1683,120.18879,5.52428,SN,,,,,,,,,0,1,,22.3,,1/14/1999 0:00,,,1.24E+18,6,0.244247707,120.189211,5.528329168,25.07639,22.34018,21.38157,21.19992,21.28093,1251,4380,301,32,1
1678,142.13317,-0.32664,SN,,,,,,,,,0,1,,23.2,,1/13/1999 0:00,,,1.24E+18,3,0.051121845,142.1339535,-0.32630522,22.47863,22.96925,22.47693,21.90554,22.24896,965,1239,301,145,3
1622,171.81271,-6.17594,SN,,,,,,,,,0,1,,19.8,,1/12/1999 0:00,,,1.24E+18,3,0.136302637,171.814708,-6.17483781,19.5906,18.70461,18.34877,18.01801,17.91737,185,5973,301,25,6
1464,19.82525,15.92336,SN,,,,,,,,,0,1,,21.3,,12/24/1998 0:00,,,1.24E+18,3,0.101882001,19.82372647,15.92250159,22.31247,20.35701,18.99931,18.51187,18.16529,366,7713,301,358,1
1463,44.80254,3.49417,SN,,,,,,,,,0,1,,20.5,,12/20/1998 0:00,,,1.24E+18,6,0.110559332,44.80436292,3.493879025,24.36444,24.41593,23.7181,22.16437,22.49966,206,7727,301,365,3
1452,24.32292,5.88064,SN,,,,,,,,,0,1,,14.6,,11/13/1998 0:00,,,1.24E+18,3,0.198079062,24.32320501,5.877350878,14.63813,13.45241,12.83991,12.65476,12.35449,17,5065,301,36,1
1450,350.11446,15.92881,SN,,,,,,,,,0,1,,24.8,,10/15/1998 0:00,,,1.24E+18,6,0.133978129,350.1163726,15.92754364,24.23778,23.34447,22.48187,22.66161,23.05232,776,7713,301,167,1
1449,349.99029,16.05542,SN,,,,,,,,,0,1,,20.1,,10/15/1998 0:00,,,1.24E+18,3,0.12573483,349.9921866,16.05645418,19.30125,17.52143,16.65205,16.24197,15.90178,251,7713,301,166,1
1448,74.06446,-3.77742,SN,,,,,,,,,0,1,,23.6,,10/15/1998 0:00,,,1.24E+18,3,0.018510496,74.06459958,-3.777695281,22.59331,24.91174,22.31816,21.17226,20.81557,1232,7178,301,42,4
1440,339.87608,8.60592,SN,,,,,,,,,0,1,,16,,10/19/1998 0:00,,,1.24E+18,3,0.076959853,339.8768906,8.604918548,22.23577,21.24899,21.34035,21.61447,21.89421,236,7808,301,74,2
1439,15.86196,32.23678,SN,,,,,,,,,0,1,,15.2,,10/18/1998 0:00,,,1.24E+18,3,0.112540901,15.85984893,32.23735415,16.33074,14.35191,13.45179,13.00474,12.70054,99,8111,301,169,4
1419,21.55821,-6.10389,SN,,,,,,,,,0,1,,16.8,,8/22/1998 0:00,,,1.24E+18,3,0.105120801,21.55732523,-6.102374882,20.10126,19.50229,19.37481,19.40681,19.07003,50,8067,301,112,6
1417,3.634,-0.73636,SN,,,,,,,,,0,1,,17.6,,8/19/1998 0:00,,,1.24E+18,6,0.089673676,3.635230716,-0.735511884,21.63471,21.57952,21.11333,21.73499,21.75976,42,4263,301,140,2
1414,348.66796,4.53725,SN,,,,,,,,,0,1,,16.8,,7/20/1998 0:00,,,1.24E+18,3,0.026619815,348.6679016,4.537689828,21.61594,20.87552,20.34147,20.29184,20.26775,148,7807,301,73,3
1398,247.66342,41.21511,SN,,,,,,,,,0,1,,17.5,,6/29/1998 0:00,,,1.24E+18,6,0.195130888,247.6623454,41.21826011,22.52522,22.23157,23.05102,24.3618,22.82689,172,2305,301,44,3
1393,173.97667,70.53617,SN,,,,,,,,,0,1,,15.8,,6/17/1998 0:00,,,1.24E+18,6,0.200154942,173.972742,70.53923846,23.9558,25.11438,21.80075,24.3618,20.67168,32,6103,301,130,1
1392,206.05404,3.01119,SN,,,,,,,,,0,1,,18.6,,6/10/1998 0:00,,,1.24E+18,3,0.010199814,206.0539014,3.011288745,19.96081,18.47727,17.83696,17.4417,17.17287,245,4503,301,108,1
1388,190.25467,-6.66339,SN,,,,,,,,,0,1,,18,,5/19/1998 0:00,,,1.24E+18,3,0.01681347,190.2547996,-6.663141092,16.60369,14.62951,13.77655,13.32948,13.04718,7,6005,301,119,6
1386,184.57554,20.74056,SN,,,,,,,,,0,1,,18.5,,5/1/1998 0:00,,,1.24E+18,3,0.070483359,184.5754641,20.74173258,18.90226,17.84927,17.27008,16.93397,16.76934,155,5225,301,133,5
1383,161.26733,39.42014,SN,,,,,,,,,0,1,,17.5,,5/17/1998 0:00,,,1.24E+18,3,0.140868288,161.2647467,39.42137687,18.20377,16.53592,15.70175,15.26715,14.88523,188,3647,301,145,2
1361,206.93633,2.34922,SN,,,,,,,,,0,1,,23.7,,3/22/1998 0:00,,,1.24E+18,3,0.187022577,206.9386809,2.35126901,25.2002,25.47413,22.62006,21.50071,20.86595,1104,6782,301,15,1
1357,206.58704,2.04456,SN,,,,,,,,,0,1,,23.8,,3/22/1998 0:00,,,1.24E+18,3,0.070297645,206.5879277,2.04379468,25.62445,24.91504,23.84557,21.72867,20.90091,919,1462,301,542,3
1356,206.37104,1.95903,SN,,,,,,,,,0,1,,21.2,,3/22/1998 0:00,,,1.24E+18,3,0.059437445,206.3719058,1.958547632,21.44626,20.45358,19.87877,19.64381,19.4616,683,6174,301,91,6
1355,206.29225,2.39789,SN,,,,,,,,,0,1,,22.1,,3/22/1998 0:00,,,1.24E+18,3,0.070782931,206.293245,2.398525143,22.57241,21.42332,20.06308,19.38241,18.79704,645,1462,301,540,4
1353,205.90383,2.32517,SN,,,,,,,,,0,1,,22.3,,3/22/1998 0:00,,,1.24E+18,3,0.064975089,205.9048979,2.324985176,23.89562,23.6586,22.64583,22.06105,22.06327,818,1458,301,541,3
1351,164.34075,-3.42306,SN,,,,,,,,,0,1,,22.7,,3/22/1998 0:00,,,1.24E+18,3,0.048067597,164.3415327,-3.423237039,22.01533,22.74902,21.57209,21.50958,22.45185,748,1241,301,173,1
1350,164.33962,-3.24719,SN,,,,,,,,,0,1,,22.9,,3/22/1998 0:00,,,1.24E+18,3,0.098726868,164.3407008,-3.248432255,22.60022,21.93442,21.16508,20.73464,20.29273,674,1140,301,76,1
1349,164.31825,-3.56644,SN,,,,,,,,,0,1,,22.3,,3/22/1998 0:00,,,1.24E+18,6,0.128092371,164.3179151,-3.568548547,24.30308,23.48672,22.4072,22.7151,21.75964,716,1241,301,173,1
1342,179.10833,55.12744,SN,,,,,,,,,0,1,,14.9,,4/13/1998 0:00,,,1.24E+18,6,0.012667115,179.1080986,55.1276045,21.13867,21.20048,24.13111,24.3618,22.82689,94,2821,301,180,4
1337,205.77237,-0.42861,SN,,,,,,,,,0,1,,23.4,,3/26/1998 0:00,,,1.24E+18,6,0.01012451,205.7724775,-0.428479906,23.26425,25.24587,22.74599,21.10088,21.03851,1264,6166,301,111,3
1336,206.06758,-0.18036,SN,,,,,,,,,0,1,,23.7,,3/26/1998 0:00,,,1.24E+18,3,0.204006227,206.0664951,-0.183582365,24.22126,22.05384,20.6519,20.13203,19.67052,897,6166,301,110,4
1334,205.61496,-0.11311,SN,,,,,,,,,0,1,,22.7,,3/26/1998 0:00,,,1.24E+18,3,0.039829327,205.6146439,-0.112526284,22.49563,22.38773,20.82062,20.25931,19.6056,909,1404,301,44,3
1327,192.19683,41.92453,SN,,,,,,,,,0,1,,16.1,,4/1/1998 0:00,,,1.24E+18,3,0.086693502,192.1962428,41.92590725,18.03556,17.55125,17.9127,16.95101,16.63628,47,3840,301,211,3
1326,186.38604,7.64972,SN,,,,,,,,,0,1,,18,,2/26/1998 0:00,,,1.24E+18,3,0.007655053,186.3859906,7.649837821,16.4304,15.11701,14.47926,14.09605,13.84119,3,3841,301,144,4
1482,275.65583,15.70233,SN,,,,,,,,,0,1,,16,,3/10/1998 0:00,,,1.24E+18,3,0.123621651,275.6568048,15.70049576,29.34011,16.89885,16.331,16.45084,22.82663,1094,6212,301,21,6
1473,173.43488,4.08706,SN,,,,,,,,,0,1,,23.3,,1/24/1998 0:00,,,1.24E+18,3,0.041474545,173.4351971,4.08644537,25.40809,20.88284,20.74328,21.27611,22.08507,341,2247,301,85,2
1469,121.21483,5.26325,SN,,,,,,,,,0,1,,23.6,,1/23/1998 0:00,,,1.24E+18,3,0.160419694,121.2174545,5.263814502,22.66696,22.21865,21.84251,21.60753,21.68771,871,3478,301,33,5
